Pack List,Item,Pick date,Pick From,Outlets,Total Outlets Need,From Storage,Additional,Planned Pick,Actual Pick,Pick by Variety,Unit,Pick Instruction,Assignee,Labor Time (hr)
Monday 05/07/2021,"קייל
Full-Size",05/07/2021,"Kale, Lacinato (Dinosaur)
Ra.3 > R2 > Bed 327
7 of 11
Kale, Scarlet
Ra.3 > R2 > Bed 328
9 of 11","חנות הגינה: 6,
סלים הרצליה: 4",10,0,0,10,10,,bn,,ניצון נהון,0
Monday 05/07/2021,"(ירק) בצל ירוק
Full-Size",05/07/2021,"Onions: Scallions, hyd. Aldorado
Hyd. S - no beds selected
13 of 17
Onions: Scallions, hyd. Aldorado
Hyd. S - no beds selected
12 of 17","חנות הגינה: 6,
סלים הרצליה: 6",12,0,0,12,12,,bn,,ניצון נהון,0
Monday 05/07/2021,"(ירק) עירית
Full-Size",05/07/2021,"Chives, hyd. common
Hyd. N > NE > Bed 5
3 of 3
Chives, Common
Ra.2 > C6m > Bed 204
2 of 3","חנות הגינה: 8,
סלים הרצליה: 4",12,0,0,12,12,,bn,,ניצון נהון,0
Monday 05/07/2021,"תבלין - אזוב
Full-Size",05/07/2021,,סלים הרצליה: 3,3,0,0,3,3,,bn,לקטוף מגוון תבלינים לפי מה שמוכן ויפה,ניצון נהון,0
Monday 05/07/2021,תבלין - מרווה,05/07/2021,,סלים הרצליה: 3,3,0,0,3,3,,bn,,ניצון נהון,0
Thursday 01/07/2021,"כרוב
Full-Size",01/07/2021,"Cabbage, ירוק
Ra.2 > C2 > Bed 227
6 of 6",חנות הגינה: 1,1,0,All ripe,1,1,,kg,,ניצון נהון,0
Thursday 01/07/2021,"שומר
Full-Size",01/07/2021,"Fennel, Orion
Ra.2 > C2 > Bed 228
9 of 10",חנות הגינה: 1,1,0,All ripe,1,6,,kg,,ניצון נהון,0
Thursday 01/07/2021,במיה,01/07/2021,,חנות הגינה: 1,1,0,All ripe,1,1.8,Kandahar Pendi: 1.8,kg,,ניצון נהון,0
Thursday 01/07/2021,"פלפל - חריף עדין
Ripe",01/07/2021,"Peppers, ברק
Ra.2 > C2 > Bed 218
1 of 3",חנות הגינה: 1,1,0,All ripe,1,3,,kg,,ניצון נהון,0
Thursday 01/07/2021,דלעת ערמונים,01/07/2021,"Winter Squash, Table Queen
Zvika > zA > Beds 511-512
8 of 15",חנות הגינה: 1,1,0,All ripe,1,3,,kg,,ניצון נהון,0
Thursday 01/07/2021,"שעועית
Fresh",01/07/2021,"Beans: Bush & Pole, Blauhilde
Ra.2 > C6m > Beds 201-203
5 of 10
Beans: Bush & Pole, Blauhilde
Ra.3 > R1 > Bed 305
1 of 10
Beans: Bush & Pole, Hilda - שטוחה מטפסת
Ra.3 > R1 > Bed 306
2 of 10",חנות הגינה: 1,1,0,All ripe,1,1.5,,kg,,ניצון נהון,0
Thursday 01/07/2021,"סויה
Fresh Shelling",01/07/2021,"Soybeans, סויה אלמוג
Ra.3 > R6m > Beds 302-304
2 of 2
Soybeans, סויה אלמוג
Zvika > zA > Beds 505, 508
1 of 2",חנות הגינה: 1,1,0,All ripe,1,0.18,,kg,,ניצון נהון,0
Thursday 01/07/2021,"(ירק) בצל ירוק
Full-Size",01/07/2021,"Onions: Scallions, hyd. Aldorado
Hyd. S - no beds selected
13 of 17
Onions: Scallions, hyd. Aldorado
Hyd. S - no beds selected
12 of 17","חנות הגינה: 10,
סלים הרצליה: 8,
Online Store: 56",74,0,0,74,74,,bn,,ניצון נהון,0
Thursday 01/07/2021,"מנגולד
Full-Size",01/07/2021,"Chard, hyd. מונופולי - ראש
Hyd. S - no beds selected
9 of 12
Chard, Bright Lights
Ra.2 > C2 > Beds 225-226
8 of 12","חנות הגינה: 15,
סלים הרצליה: 10",25,0,0,25,25,,hd,,ניצון נהון,0
Thursday 01/07/2021,"צנון
Full-Size",01/07/2021,"Radishes, Nero Tondo
Ra.1 > L6m > Bed 101
21 of 25
Radishes, Nero Tondo
Ra.2 > C2 > Bed 222
23 of 25","חנות הגינה: 3,
סלים הרצליה: 3",6,0,0,6,8,,bn,,ניצון נהון,0
Thursday 01/07/2021,"(חסה) חמאה
Full-Size",01/07/2021,"Lettuce, hyd. פלנדריה - חמאה
Hyd. S - no beds selected
29 of 52",חנות הגינה: 30,30,0,0,30,30,,hd,,ניצון נהון,0
Thursday 01/07/2021,"בייבי מיקס
Full-Size",01/07/2021,"Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R1 > Bed 314
19 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R1 > Bed 316 + 1 more Block
17 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R1 > Beds 315-316
23 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R2 > Beds 317-318
24 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R3 > Bed 331
15 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R3 > Beds 329-330
22 of 32","חנות הגינה: 5,
סלים הרצליה: 4,
Online Store: 6",15,0,0,15,6.8,,kg,"4 שקיות
לקטוף צעיר ויפה בלבד",ניצון נהון,0
Thursday 01/07/2021,"בזיל
Full-Size",01/07/2021,"Basil, Sweet Thai
HH > C > Bed 16
4 of 7
Basil, hyd. Prospera
Hyd. S - no beds selected
3 of 7","חנות הגינה: 5,
סלים הרצליה: 5",10,0,0,10,10,,cs,,ניצון נהון,0
Thursday 01/07/2021,"תבלין - נענע
Full-Size",01/07/2021,"Mint, Common Mint
Ra.3 > R6m > Bed 301
Mint, Common Mint
side > 200 > Bed 3
","חנות הגינה: 5,
סלים הרצליה: 5",10,0,0,10,10,,bn,,ניצון נהון,0
Thursday 01/07/2021,"Amaranth (Vegetable)
Baby Leaf",01/07/2021,,סלים הרצליה: 4,4,0,0,4,8,,bn,,ניצון נהון,0
Wednesday 30/06/2021,"עגבניה מורשת
Ripe",30/06/2021,,b2b: 12,12,8,0,4,6,"Bull's Heart - מורשת יעל: 3,
Marmande - מורשת יעל: 3",kg,,ניצון נהון,0
Wednesday 30/06/2021,"תבלין - אזוב
Full-Size",30/06/2021,,b2b: 2,2,0,0,2,2,,bn,לקטוף מגוון תבלינים לפי מה שמוכן ויפה,ניצון נהון,0
Wednesday 30/06/2021,"תבלין - נענע
Full-Size",30/06/2021,"Mint, Common Mint
side > 200 > Bed 3
",b2b: 5,5,3,0,2,2,,bn,,ניצון נהון,0
Tuesday 29/06/2021,"בייבי - רוקט
Baby Leaf",29/06/2021,"Arugula, Arugula
Ra.3 > R1 > Bed 313
11 of 18
Arugula, Arugula
Ra.3 > R1 > Bed 314
14 of 18
Arugula, Arugula
Ra.3 > R3 > Bed 331
13 of 18",Online Store: 4,4,0,0,4,2,,kg,,ניצון נהון,0
Tuesday 29/06/2021,"מנגולד
Full-Size",29/06/2021,"Chard, hyd. מונופולי - ראש
Hyd. S - no beds selected
9 of 12
Chard, Bright Lights
Ra.2 > C2 > Beds 225-226
8 of 12",Online Store: 65,65,0,0,65,60,,hd,"50 מנגולד ראש
10-15 מנגולד צרור צבעוני",ניצון נהון,0
Monday 28/06/2021,"כרוב
Full-Size",28/06/2021,"Cabbage, ירוק
Ra.2 > C2 > Bed 227
6 of 6",חנות הגינה: 1,1,0,All ripe,1,7.6,,kg,,ניצון נהון,0
Monday 28/06/2021,"שומר
Full-Size",28/06/2021,"Fennel, Orion
Ra.2 > C2 > Bed 228
9 of 10",חנות הגינה: 1,1,0,All ripe,1,10,,kg,,ניצון נהון,0
Monday 28/06/2021,במיה,28/06/2021,,חנות הגינה: 1,1,0,All ripe,1,1,Kandahar Pendi: 1,kg,,ניצון נהון,0
Monday 28/06/2021,"מנגולד
Full-Size",28/06/2021,"Chard, hyd. מונופולי - ראש
Hyd. S - no beds selected
9 of 12
Chard, Bright Lights
Ra.2 > C2 > Beds 225-226
8 of 12","חנות הגינה: 10,
סלים הרצליה: 10",20,0,0,20,20,,hd,,ניצון נהון,0
Monday 28/06/2021,"(ירק) בצל ירוק
Full-Size",28/06/2021,,"חנות הגינה: 10,
סלים הרצליה: 10",20,0,0,20,20,hyd. Aldorado: 20,bn,,ניצון נהון,0
Monday 28/06/2021,"קייל
Full-Size",28/06/2021,,"חנות הגינה: 10,
סלים הרצליה: 6",16,0,0,16,16,,bn,,ניצון נהון,0
Monday 28/06/2021,"סלרי
Full-Size",28/06/2021,"Celery, hyd. Giant Dorato
Hyd. S - no beds selected
6 of 9
Celery, Gigante Dorato
Zvika > zB > Bed 523
2 of 9","חנות הגינה: 15,
סלים הרצליה: 8",23,0,0,23,30,,ea,,ניצון נהון,0
Monday 28/06/2021,"בייבי - רוקט
Baby Leaf",28/06/2021,"Arugula, Arugula
Ra.3 > R1 > Bed 313
11 of 18
Arugula, Arugula
Ra.3 > R1 > Bed 314
14 of 18
Arugula, Arugula
Ra.3 > R3 > Bed 331
13 of 18","חנות הגינה: 2,
סלים הרצליה: 2",4,0,0,4,4.7,,kg,,ניצון נהון,0
Monday 28/06/2021,"(חסה) חמאה
Full-Size",28/06/2021,,"חנות הגינה: 20,
סלים הרצליה: 20",40,0,0,40,20,hyd. פלנדריה - חמאה: 20,hd,,ניצון נהון,0
Monday 28/06/2021,"(ירק) פטרוזיליה
Full-Size",28/06/2021,,חנות הגינה: 25,25,0,0,25,25,hyd. Borjo: 25,bn,,ניצון נהון,0
Monday 28/06/2021,תרד ניוזילנדי,28/06/2021,,חנות הגינה: 4,4,0,0,4,4,,kg,,ניצון נהון,0
Monday 28/06/2021,"בייבי מיקס
Full-Size",28/06/2021,"Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R1 > Bed 314
19 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R1 > Bed 316 + 1 more Block
17 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R1 > Beds 315-316
23 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R2 > Beds 317-318
24 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R3 > Bed 331
15 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R3 > Beds 329-330
22 of 32","חנות הגינה: 4,
סלים הרצליה: 5,
Online Store: 6",15,0,0,15,6.8,,kg,"4 שקיות
לקטוף צעיר ויפה בלבד",ניצון נהון,0
Monday 28/06/2021,"בזיל
Full-Size",28/06/2021,"Basil, Sweet Thai
HH > C > Bed 16
4 of 7
Basil, hyd. Prospera
Hyd. N > NW > Bed 9
5 of 7
Basil, hyd. Prospera
Hyd. S - no beds selected
3 of 7
Basil, hyd. סגול
Hyd. S - no beds selected
1 of 7","חנות הגינה: 5,
סלים הרצליה: 5",10,0,0,10,10,,cs,,ניצון נהון,0
Monday 28/06/2021,"צנון
Full-Size",28/06/2021,"Radishes, Nero Tondo
Ra.1 > L6m > Bed 101
21 of 25
Radishes, Nero Tondo
Ra.2 > C2 > Bed 222
23 of 25
Radishes, Daikon Long
Ra.2 > C2 > Bed 222
22 of 25","חנות הגינה: 5,
סלים הרצליה: 5",10,0,0,10,10,,bn,,ניצון נהון,0
Monday 28/06/2021,"אמרנט
Baby Leaf",28/06/2021,"Amaranth (Vegetable), הודי אדום
Ra.3 > R2 > Bed 319
1 of 1","חנות הגינה: 5,
סלים הרצליה: 5",10,0,0,10,10,הודי אדום: 10,bn,,ניצון נהון,0
Monday 28/06/2021,"תבלין - נענע
Full-Size",28/06/2021,,"חנות הגינה: 6,
סלים הרצליה: 6",12,0,0,12,12,,bn,,ניצון נהון,0
Monday 28/06/2021,"(ירק) עירית
Full-Size",28/06/2021,,"חנות הגינה: 6,
סלים הרצליה: 8",14,0,0,14,14,hyd. common: 14,bn,,ניצון נהון,0
Thursday 24/06/2021,חציל,24/06/2021,,חנות הגינה: 1,1,0,All ripe,1,1.04,,kg,,ניצון נהון,0
Thursday 24/06/2021,במיה,24/06/2021,,חנות הגינה: 1,1,0,All ripe,1,1.35,Kandahar Pendi: 1.35,kg,,ניצון נהון,0
Thursday 24/06/2021,"שעועית
Fresh",24/06/2021,"Beans: Bush & Pole, Blauhilde
Ra.2 > C6m > Beds 201-203
5 of 10
Beans: Bush & Pole, Blauhilde
Ra.3 > R1 > Bed 305
1 of 10
Beans: Bush & Pole, Hilda - שטוחה מטפסת
Ra.3 > R1 > Bed 306
2 of 10",חנות הגינה: 1,1,0,All ripe,1,0.22,,kg,,ניצון נהון,0
Thursday 24/06/2021,"סלרי
Full-Size",24/06/2021,"Celery, hyd. Giant Dorato
Hyd. S - no beds selected
6 of 9
Celery, Gigante Dorato
Zvika > zB > Bed 523
2 of 9","חנות הגינה: 15,
סלים הרצליה: 10",25,0,0,25,25,,ea,,ניצון נהון,0
Thursday 24/06/2021,"בייבי - רוקט
Baby Leaf",24/06/2021,"Arugula, Arugula
Ra.3 > R1 > Bed 313
11 of 18
Arugula, Arugula
Ra.3 > R1 > Bed 314
14 of 18
Arugula, Arugula
Ra.3 > R3 > Bed 331
13 of 18","חנות הגינה: 2,
סלים הרצליה: 1.5",3.5,0,0,3.5,3,,kg,,ניצון נהון,0
Thursday 24/06/2021,"(חסה) חמאה
Full-Size",24/06/2021,"Lettuce, hyd. בייבי גאם
Hyd. S - no beds selected
33 of 52",חנות הגינה: 20,20,0,0,20,20,,hd,,ניצון נהון,0
Thursday 24/06/2021,"(ירק) עירית
Full-Size",24/06/2021,"Chives, hyd. common
Hyd. N > NE > Bed 5
3 of 3
Chives, Common
Ra.2 > C6m > Bed 204
2 of 3","חנות הגינה: 3,
סלים הרצליה: 5",8,0,0,8,10,,bn,,ניצון נהון,0
Thursday 24/06/2021,"Amaranth (Vegetable)
Baby Leaf",24/06/2021,,חנות הגינה: 5,5,0,0,5,5,,bn,,ניצון נהון,0
Thursday 24/06/2021,"בזיל
Full-Size",24/06/2021,"Basil, Sweet Thai
HH > C > Bed 16
4 of 7
Basil, hyd. Prospera
Hyd. S - no beds selected
3 of 7","חנות הגינה: 5,
סלים הרצליה: 3",8,0,0,8,8,,cs,,ניצון נהון,0
Thursday 24/06/2021,"בייבי מיקס
Full-Size",24/06/2021,"Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R1 > Bed 314
19 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R1 > Bed 316 + 1 more Block
17 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R1 > Beds 315-316
23 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R2 > Beds 317-318
24 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R3 > Bed 331
15 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R3 > Beds 329-330
22 of 32","חנות הגינה: 5,
סלים הרצליה: 4",9,0,0,9,8,,kg,"4 שקיות
לקטוף צעיר ויפה בלבד",ניצון נהון,0
Thursday 24/06/2021,תרד ניוזילנדי,24/06/2021,,"חנות הגינה: 6,
סלים הרצליה: 4",10,0,0,10,4.6,,kg,,ניצון נהון,0
Thursday 24/06/2021,"כרוב
Full-Size",24/06/2021,,"חנות הגינה: 6,
סלים הרצליה: 5",11,0,0,11,11,,kg,,ניצון נהון,0
Thursday 24/06/2021,"תבלין - נענע
Full-Size",24/06/2021,,"חנות הגינה: 6,
סלים הרצליה: 5",11,0,0,11,11,,bn,,ניצון נהון,0
Thursday 24/06/2021,"מנגולד
Full-Size",24/06/2021,"Chard, hyd. מונופולי - ראש
Hyd. S - no beds selected
9 of 12
Chard, Bright Lights
Ra.2 > C2 > Beds 225-226
8 of 12","חנות הגינה: 8,
סלים הרצליה: 6",14,0,0,14,15,,hd,,ניצון נהון,0
Thursday 24/06/2021,"קייל
Full-Size",24/06/2021,"Kale, Lacinato (Dinosaur)
Zvika > zA > Beds 501-502
6 of 11","חנות הגינה: 8,
סלים הרצליה: 6",14,0,0,14,14,,bn,,ניצון נהון,0
Thursday 24/06/2021,"(ירק) בצל ירוק
Full-Size",24/06/2021,"Onions: Scallions, hyd. Aldorado
Hyd. S - no beds selected
13 of 17
Onions: Scallions, hyd. Aldorado
Hyd. S - no beds selected
12 of 17",סלים הרצליה: 10,10,0,0,10,10,,bn,,ניצון נהון,0
Thursday 24/06/2021,"צנון
Full-Size",24/06/2021,"Radishes, Nero Tondo
Ra.1 > L6m > Bed 101
21 of 25
Radishes, Nero Tondo
Ra.2 > C2 > Bed 222
23 of 25
Radishes, Daikon Long
Ra.2 > C2 > Bed 222
22 of 25",סלים הרצליה: 3,3,0,0,3,10,,bn,,ניצון נהון,0
Wednesday 23/06/2021,"(חסה) רומית
Full-Size",23/06/2021,,"b2b: 12,
Online Store: 6",18,0,0,18,10,,hd,,ניצון נהון,0
Wednesday 23/06/2021,"בייבי מיקס
Full-Size",23/06/2021,"Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R1 > Bed 314
19 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R1 > Bed 316 + 1 more Block
17 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R1 > Beds 315-316
23 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R2 > Beds 317-318
24 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R3 > Bed 331
15 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R3 > Beds 329-330
22 of 32",Online Store: 1,1,0,0,1,1,,kg,"4 שקיות
לקטוף צעיר ויפה בלבד",ניצון נהון,0
Wednesday 23/06/2021,"שעועית
Fresh",23/06/2021,"Beans: Bush & Pole, Blauhilde
Ra.2 > C6m > Beds 201-203
5 of 10
Beans: Bush & Pole, Blauhilde
Ra.3 > R1 > Bed 305
1 of 10
Beans: Bush & Pole, Hilda - שטוחה מטפסת
Ra.3 > R1 > Bed 306
2 of 10",Online Store: 1,1,0,0,1,0.58,,kg,,ניצון נהון,0
Wednesday 23/06/2021,"בזיל
Full-Size",23/06/2021,"Basil, Sweet Thai
HH > C > Bed 16
4 of 7
Basil, hyd. Prospera
Hyd. S - no beds selected
3 of 7",Online Store: 2,2,0,0,2,2,,cs,,ניצון נהון,0
Wednesday 23/06/2021,"קייל
Full-Size",23/06/2021,"Kale, Lacinato (Dinosaur)
Ra.3 > R2 > Bed 327
7 of 11",Online Store: 2,2,0,0,2,2,,bn,,ניצון נהון,0
Wednesday 23/06/2021,"תבלין - אזוב
Full-Size",23/06/2021,"Anise Hyssop, אזוב מצוי
HH > A > Bed 4
",Online Store: 3,3,0,0,3,3,,bn,לקטוף מגוון תבלינים לפי מה שמוכן ויפה,ניצון נהון,0
Wednesday 23/06/2021,"מנגולד
Full-Size",23/06/2021,"Chard, hyd. מונופולי - ראש
Hyd. S - no beds selected
9 of 12
Chard, Bright Lights
Ra.2 > C2 > Beds 225-226
8 of 12",Online Store: 54,54,0,0,54,54,,hd,,ניצון נהון,0
Wednesday 23/06/2021,"בייבי - רוקט
Baby Leaf",23/06/2021,"Arugula, Arugula
Ra.3 > R1 > Bed 313
11 of 18
Arugula, Arugula
Ra.3 > R1 > Bed 314
14 of 18
Arugula, Arugula
Ra.3 > R3 > Bed 331
13 of 18",Online Store: 6,6,0,0,6,6.5,,kg,,ניצון נהון,0
Wednesday 23/06/2021,"(ירק) עירית
Full-Size",23/06/2021,"Chives, hyd. common
Hyd. N > NE > Bed 5
3 of 3
Chives, Common
Ra.2 > C6m > Bed 204
2 of 3",Online Store: 6,6,0,0,6,12,,bn,,ניצון נהון,0
Monday 21/06/2021,"Amaranth (Vegetable)
Baby Leaf",21/06/2021,,Online Store: 10,10,0,0,10,10,,bn,,ניצון נהון,0
Monday 21/06/2021,"תבלין - אזוב
Full-Size",21/06/2021,,Online Store: 5,5,0,0,5,5,,bn,לקטוף מגוון תבלינים לפי מה שמוכן ויפה,ניצון נהון,0
Monday 21/06/2021,תבלין - מרווה,21/06/2021,,Online Store: 5,5,0,0,5,5,,bn,,ניצון נהון,0
Monday 21/06/2021,"כרוב
Full-Size",21/06/2021,,חנות הגינה: 1,1,0,All ripe,1,4.3,,kg,,ניצון נהון,0
Monday 21/06/2021,פאקוס,21/06/2021,"Cucumbers, Facus - פאקוס ירוק
Ra.4 > Lo24 > Bed 401
2 of 4
Cucumbers, Facus - פאקוס ירוק
Ra.4 > Lo24 > Bed 402
3 of 4
Cucumbers, Facus - פאקוס
Zvika > zB > Beds 517, 521-522
1 of 4",חנות הגינה: 1,1,0,All ripe,1,3,,kg,,ניצון נהון,0
Monday 21/06/2021,חציל,21/06/2021,,חנות הגינה: 1,1,0,All ripe,1,0.4,,kg,,ניצון נהון,0
Monday 21/06/2021,במיה,21/06/2021,,חנות הגינה: 1,1,0,All ripe,1,0.2,Kandahar Pendi: 0.2,kg,,ניצון נהון,0
Monday 21/06/2021,"עגבניה שרי
Ripe",21/06/2021,,חנות הגינה: 1,1,0,All ripe,1,8.4,"Lobelo - לובלו: 6.4,
ליקופן - מורשת: 1,
שרי אדום גדול - יעל: 1",kg,,ניצון נהון,0
Monday 21/06/2021,"עגבניה מורשת
Ripe",21/06/2021,,חנות הגינה: 1,1,0,All ripe,1,9.3,"Bull's Heart - מורשת יעל: 3.7,
Marmande - מורשת יעל: 5.6",kg,,ניצון נהון,0
Monday 21/06/2021,דלעת,21/06/2021,"Winter Squash, Lunga Di Napoli
Ra.1 > L3 > Beds 134-135
9 of 15
Winter Squash, mix נוי - בן שחר
Ra.1 > L6m > Beds 103-105
14 of 15
Winter Squash, טריפולי
Ra.4 > Lo12 > Bed 409
4 of 15
Winter Squash, פרובנס
Ra.4 > Lo12 > Beds 407-408
11 of 15
Winter Squash, Lunga Di Napoli
Zvika > zA > Bed 503
5 of 15
Winter Squash, Gialla Quintale
Zvika > zA > Bed 513
7 of 15
Winter Squash, Autumn Frost
Zvika > zA > Bed 513
6 of 15
Winter Squash, trombetta d'albenga
Zvika > zB > Bed 514
1 of 15
Winter Squash, טריפולי
Zvika > zB > Beds 524-525
13 of 15",חנות הגינה: 1,1,0,All ripe,1,11.6,,kg,,ניצון נהון,0
Monday 21/06/2021,דלורית,21/06/2021,"Winter Squash, Atlas
Ra.1 > L2 > Bed 132 + 1 more Block
10 of 15",חנות הגינה: 1,1,0,All ripe,1,2,,kg,,ניצון נהון,0
Monday 21/06/2021,"שעועית
Fresh",21/06/2021,"Beans: Bush & Pole, Blauhilde
Ra.2 > C6m > Beds 201-203
5 of 10
Beans: Bush & Pole, Blauhilde
Ra.3 > R1 > Bed 305
1 of 10
Beans: Bush & Pole, Hilda - שטוחה מטפסת
Ra.3 > R1 > Bed 306
2 of 10",חנות הגינה: 1,1,0,All ripe,1,0.13,,kg,,ניצון נהון,0
Monday 21/06/2021,"סויה
Fresh Shelling",21/06/2021,"Soybeans, סויה אלמוג
Ra.3 > R6m > Beds 302-304
2 of 2
Soybeans, סויה אלמוג
Zvika > zA > Beds 505, 508
1 of 2",חנות הגינה: 1,1,0,All ripe,1,1,,kg,,ניצון נהון,0
Monday 21/06/2021,"בייבי - רוקט
Baby Leaf",21/06/2021,"Arugula, Arugula
Ra.3 > R1 > Bed 313
11 of 18
Arugula, Arugula
Ra.3 > R1 > Bed 314
14 of 18
Arugula, Arugula
Ra.3 > R3 > Bed 331
13 of 18","חנות הגינה: 1.5,
סלים הרצליה: 1.5",3,0,0,3,3.4,,kg,,ניצון נהון,0
Monday 21/06/2021,"(ירק) פטרוזיליה
Full-Size",21/06/2021,"Parsley, hyd. Borjo
Hyd. S - no beds selected
8 of 11
Parsley, hyd. Borjo
Hyd. S - no beds selected
7 of 11","חנות הגינה: 10,
סלים הרצליה: 10",20,0,0,20,20,,bn,,ניצון נהון,0
Monday 21/06/2021,"(ירק) בצל ירוק
Full-Size",21/06/2021,"Onions: Scallions, hyd. Aldorado
Hyd. S - no beds selected
12 of 17","חנות הגינה: 10,
סלים הרצליה: 10",20,0,0,20,29,,bn,,ניצון נהון,0
Monday 21/06/2021,"סלרי
Full-Size",21/06/2021,"Celery, hyd. Giant Dorato
Hyd. S - no beds selected
6 of 9
Celery, Gigante Dorato
Zvika > zB > Bed 523
2 of 9","חנות הגינה: 10,
סלים הרצליה: 8",18,6,0,12,12,,ea,,ניצון נהון,0
Monday 21/06/2021,"(חסה) רומית
Full-Size",21/06/2021,"Lettuce, hyd. רומית
Hyd. S - no beds selected
28 of 52","חנות הגינה: 20,
סלים הרצליה: 15",35,0,0,35,50,,hd,,ניצון נהון,0
Monday 21/06/2021,"צנון
Full-Size",21/06/2021,"Radishes, Nero Tondo
Ra.1 > L6m > Bed 101
21 of 25
Radishes, Nero Tondo
Ra.2 > C2 > Bed 222
23 of 25
Radishes, Daikon Long
Ra.2 > C2 > Bed 222
22 of 25","חנות הגינה: 3,
סלים הרצליה: 3",6,0,0,6,6,,bn,,ניצון נהון,0
Monday 21/06/2021,תרד ניוזילנדי,21/06/2021,"New Zealand Spinach, Tetragonia Specialty
HH > C > Bed 13
2 of 4
New Zealand Spinach, Tetragonia Specialty
HH > C > Bed 14
4 of 4","חנות הגינה: 3,
סלים הרצליה: 3",6,0,0,6,4,,kg,,ניצון נהון,0
Monday 21/06/2021,"בייבי מיקס
Full-Size",21/06/2021,"Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R1 > Bed 314
19 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R1 > Bed 316 + 1 more Block
17 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R1 > Beds 315-316
23 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R3 > Bed 331
15 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R3 > Beds 329-330
22 of 32","חנות הגינה: 3.5,
סלים הרצליה: 3",6.5,0,0,6.5,4.5,,kg,"4 שקיות
לקטוף צעיר ויפה בלבד",ניצון נהון,0
Monday 21/06/2021,"בזיל
Full-Size",21/06/2021,"Basil, Sweet Thai
HH > C > Bed 16
4 of 7
Basil, hyd. Prospera
Hyd. N > NW > Bed 9
5 of 7
Basil, hyd. Prospera
Hyd. S - no beds selected
3 of 7
Basil, hyd. סגול
Hyd. S - no beds selected
1 of 7","חנות הגינה: 4,
סלים הרצליה: 3",7,0,0,7,7,,cs,,ניצון נהון,0
Monday 21/06/2021,"גזר
Full-Size",21/06/2021,"Carrots, Purple Haze
Ra.2 > C1 > Bed 214
7 of 8","חנות הגינה: 4,
סלים הרצליה: 4",8,0,0,8,8,,bn,,ניצון נהון,0
Monday 21/06/2021,"תבלין - נענע
Full-Size",21/06/2021,"Mint, Common Mint
Ra.3 > R6m > Bed 301
","חנות הגינה: 4,
סלים הרצליה: 4",8,0,0,8,8,,bn,,ניצון נהון,0
Monday 21/06/2021,"קייל
Full-Size",21/06/2021,"Kale, Scarlet
Ra.3 > R2 > Bed 328
9 of 11
Kale, Lacinato (Dinosaur)
Zvika > zA > Beds 501-502
6 of 11","חנות הגינה: 4,
סלים הרצליה: 6",10,4,0,6,6,,bn,,ניצון נהון,0
Monday 21/06/2021,"מנגולד
Full-Size",21/06/2021,"Chard, Bright Lights
Ra.2 > C2 > Beds 225-226
8 of 12","חנות הגינה: 5,
סלים הרצליה: 5",10,0,0,10,10,,hd,,ניצון נהון,0
Monday 21/06/2021,"אמרנט
Baby Leaf",21/06/2021,,"חנות הגינה: 5,
סלים הרצליה: 5",10,0,0,10,10,,bn,,ניצון נהון,0
Monday 21/06/2021,"(ירק) עירית
Full-Size",21/06/2021,"Chives, hyd. common
Hyd. N > NE > Bed 5
3 of 3
Chives, Common
Ra.2 > C6m > Bed 204
2 of 3","חנות הגינה: 5,
סלים הרצליה: 5,
Online Store: 5",15,0,0,15,15,,bn,,ניצון נהון,0
Thursday 17/06/2021,"כרוב
Full-Size",17/06/2021,,חנות הגינה: 1,1,0,All ripe,1,12.3,,kg,,ניצון נהון,0
