Category,Family Name,Crop,Crop Type,Variety,Planting Method,Harvest Stage,GH Sow Date,Days to 1st potting up,1st Potting up date,Days to 2nd Potting up,2nd Potting up date,Days to 3rd Potting up,3rd Potting up date,Days In Greenhouse,Field Sowing Planting Date,DTM,Harvest Window,First Harvest,Last Harvest,Planting Amount,Location,In-Row Spacing,In-Row Spacing Unit,Rows Per Bed,# Of Flats,Flat/pot type,Seeds per cell,Estimated loss,Total Transplants,Total Seed Needed,Average seed weight,Average seed weight unit,Total Weight Needed,Total Weight Needed Unit,Extra Seed %,Seed spec,1st Potting up flat/pot type,1st Potting up plants per cell/pot,1st Potting up # of flats/pots,2nd Potting up flat/pot type,2nd Potting up plants per cell/pot,2nd Potting up # of flats/pots,3rd Potting up flat/pot type,3rd Potting up plants per cell/pot,3rd Potting up # of flats/pots,Harvest Unit,Avg Yield Rate,Avg. Sales Price,Est. Yield,Est. Revenue,Est. Rev./unit,Growing Cycle,Rootstock,Harvest Season,First Fruiting Year,Between row spacing,Notes,Seeder,Front gear,Rear gear,Roller plate
Vegetables,Asteraceae,Lettuce,Butterhead,hyd. פלנדריה - חמאה,Transplant from Purchased,Full-Size,,,,,,,,,25/05/2021,,8,02/07/2021,10/07/2021,168 plants,"Hydro,Hyd. S",25.0,cm,7,,400 cell flats,,5,176,176,800,seeds/g,0.22,g,0.00,,,,,,,,,,,Heads,3.333 hd/row m,₪5.00/hd,140.0 Heads,₪699.95,₪16.67/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,Generic Variety,Greenhouse Sow,Plant sale,03/06/2021,,,,,,,,,,10,04/07/2021,14/07/2021,500 plants,,,,,2.1,310 cell flats,1,30,650,651,800,seeds/g,0.81,g,0.00,,,,,,,,,,,,,₪0.00/pl,500.0 Plants,₪0.00,₪0.00/plant,Annual,,,,,לייצר מגוון זנים ולתעד היטב מה נזרע,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. רומית,Transplant from Purchased,Full-Size,,,,,,,,,09/06/2021,,6,22/07/2021,28/07/2021,120 plants,"Hydro,Hyd. S",20.0,cm,8,,400 cell flats,,5,126,126,800,seeds/g,0.16,g,0.00,,,,,,,,,,,Heads,4.500 hd/row m,₪5.00/hd,108.0 Heads,₪540.00,₪22.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. רומית,Transplant from Purchased,Full-Size,,,,,,,,,16/06/2021,,10,09/08/2021,19/08/2021,200 plants,"Hydro,Hyd. S",20.0,cm,8,,400 cell flats,,5,210,210,800,seeds/g,0.26,g,0.00,,,,,,,,,,,Heads,4.500 hd/row m,₪5.00/hd,180.0 Heads,₪900.00,₪22.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,hyd. מסולסלת,Greenhouse Sow,Full-Size,16/06/2021,,,,,,,27,13/07/2021,,14,12/08/2021,26/08/2021,120 plants,"Hydro,Hyd. S",30.0,cm,3,0.54,310 cell flats,2,40,168,335,800,seeds/g,0.42,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,90.0 Heads,₪450.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Iceberg,hyd. אייסברג,Greenhouse Sow,Full-Size,29/06/2021,,,,,,,27,26/07/2021,,0,30/08/2021,30/08/2021,200 plants,"Hydro,Hyd. S",20.0,cm,8,0.9,310 cell flats,0,40,280,280,800,seeds/g,0.35,g,0.00,,,,,,,,,,,Heads,4.500 hd/row m,₪5.00/hd,180.0 Heads,₪900.00,₪22.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. רומית,Transplant from Purchased,Full-Size,,,,,,,,,05/07/2021,,0,23/08/2021,23/08/2021,300 plants,"Hydro,Hyd. S",20.0,cm,8,,400 cell flats,,5,315,210,800,seeds/g,0.26,g,0.00,,,,,,,,,,,Heads,4.500 hd/row m,₪5.00/hd,270.0 Heads,"₪1,350.00",₪22.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. רומית,Transplant from Purchased,Full-Size,,,,,,,,,13/07/2021,,0,31/08/2021,31/08/2021,200 plants,"Hydro,Hyd. S",20.0,cm,8,,400 cell flats,,5,210,210,800,seeds/g,0.26,g,0.00,,,,,,,,,,,Heads,4.500 hd/row m,₪5.00/hd,180.0 Heads,₪900.00,₪22.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. רומית,Transplant from Purchased,Full-Size,,,,,,,,,03/08/2021,,14,07/09/2021,21/09/2021,192 plants,"Hydro,Hyd. N,Block NE,Beds 3",25.0,cm,8,,400 cell flats,,5,210,202,800,seeds/g,0.25,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,168.0 Heads,₪840.00,₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. רומית,Transplant from Purchased,Full-Size,,,,,,,,,11/08/2021,,11,30/09/2021,11/10/2021,6 bed m,"Hydro,Hyd. S,Block SE,Beds 18",25.0,cm,8,,400 cell flats,,5,176,202,800,seeds/g,0.25,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,168.0 Heads,₪840.00,₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Butterhead,hyd. פלנדריה - חמאה,Greenhouse Sow,Full-Size,12/08/2021,,,,,,,25,06/09/2021,,25,20/10/2021,14/11/2021,120 plants,"Hydro,Hyd. N,Block NE,Beds 1",20.0,cm,8,0.54,310 cell flats,3,40,168,502,800,seeds/g,0.63,g,0.00,,,,,,,,,,,Heads,0.900 hd/pl,₪5.00/hd,108.0 Heads,₪540.00,₪22.50/plant,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. רומית,Transplant from Purchased,Full-Size,,,,,,,,,25/08/2021,,13,07/10/2021,20/10/2021,400 plants,"Hydro,Hyd. S,Block SE,Beds 16-17,19",25.0,cm,8,,,,5,420,420,800,seeds/g,0.53,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,350.0 Heads,"₪1,750.00",₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Red Leaf,Generic Variety,Transplant from Purchased,Full-Size,,,,,,,,,25/08/2021,,17,29/09/2021,16/10/2021,198 plants,"Hydro,Hyd. S,Block SE,Beds 19",12.5,cm,8,,,,5,212,208,800,seeds/g,0.26,g,0.00,,,,,,,,,,,Heads,7.000 hd/row m,₪4.00/hd,173.2 Heads,₪693.00,₪27.94/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. רומית,Transplant from Purchased,Full-Size,,,,,,,,,02/09/2021,,14,21/10/2021,04/11/2021,384 plants,"Hydro,Hyd. S,Block SE,Beds 21-22",25.0,cm,8,,,,5,421,403,800,seeds/g,0.50,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,336.0 Heads,"₪1,680.00",₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Butterhead,hyd. סלנובה,Transplant from Purchased,Full-Size,,,,,,,,,02/09/2021,,8,18/10/2021,26/10/2021,191 plants,"Hydro,Hyd. S,Block SE,Beds 20",25.0,cm,9,,,,5,201.6,202,800,seeds/g,0.25,g,0.00,,,,,,,,,,,Heads,7.000 hd/row m,₪4.00/hd,334.2 Heads,"₪1,337.00",₪27.97/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Butterhead,hyd. פלנדריה - חמאה,Greenhouse Sow,Full-Size,09/09/2021,,,,,,,34,13/10/2021,,8,09/12/2021,17/12/2021,241 plants,"Hydro,Hyd. S,Block SE,Beds 18-19",25.0,cm,7,1.03,310 cell flats,1,40,490,958,800,seeds/g,1.20,g,0.00,,,,,,,,,,,Heads,0.900 hd/row m,₪5.00/hd,54.2 Heads,₪271.15,₪4.50/row m,Annual,,,,,לייצר מגוון זנים ולתעד היטב מה נזרע,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. רומית,Transplant from Purchased,Full-Size,,,,,,,,,23/09/2021,,0,12/11/2021,12/11/2021,192 plants,"Hydro,Hyd. N,Block NE,Beds 4",25.0,cm,8,,,,5,201,202,800,seeds/g,0.25,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,168.0 Heads,₪840.00,₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Iceberg,hyd. אייסברג,Transplant from Purchased,Full-Size,,,,,,,,,23/09/2021,,0,18/11/2021,18/11/2021,192 plants,"Hydro,Hyd. N,Block NE,Beds 2",25.0,cm,8,,,,5,201,202,800,seeds/g,0.25,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.50/hd,168.0 Heads,₪924.00,₪19.25/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Butterhead,hyd. סלנובה,Transplant from Purchased,Full-Size,,,,,,,,,23/09/2021,,20,28/10/2021,17/11/2021,403 plants,"Hydro,Hyd. N,Block NE,Beds 3",12.5,cm,9,,,,5,423,423,800,seeds/g,0.53,g,0.00,,,,,,,,,,,Heads,7.000 hd/row m,₪4.00/hd,352.6 Heads,"₪1,410.52",₪27.99/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. רומית,Transplant from Purchased,Full-Size,,,,,,,,,06/10/2021,,15,27/11/2021,12/12/2021,301 plants,"Hydro,Hyd. S,Block SE,Beds 17-18",25.0,cm,8,,,,5,316.05,316,800,seeds/g,0.40,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,263.4 Heads,"₪1,316.90",₪17.51/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Iceberg,hyd. אייסברג,Transplant from Purchased,Full-Size,,,,,,,,,06/10/2021,,15,12/11/2021,27/11/2021,150 plants,"Hydro,Hyd. N,Block NE,Beds 1",25.0,cm,8,,,,5,157.5,158,800,seeds/g,0.20,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.50/hd,131.2 Heads,₪721.88,₪19.25/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Oakleaf,hyd.  טוקיו בקנה,Greenhouse Sow,Full-Size,07/10/2021,,,,,,,27,03/11/2021,,0,06/12/2021,06/12/2021,101 plants,,25.0,cm,7,1.23,400 cell flats,1,40,490,492,800,seeds/g,0.62,g,0.00,,,,,,,,,,,Heads,3.333 hd/row m,₪5.00/hd,84.2 Heads,₪420.80,₪16.70/row m,Annual,,,,,נזרע שליש חסה חץ של זרעי מורשת - אם נשתל לפצל,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. רומית,Transplant from Purchased,Full-Size,,,,,,,,,19/10/2021,,0,15/12/2021,15/12/2021,150 plants,"Hydro,Hyd. S,Block SE,Beds 17",25.0,cm,8,,,,5,157.5,158,800,seeds/g,0.20,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,131.2 Heads,₪656.25,₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Iceberg,hyd. אייסברג,Transplant from Purchased,Full-Size,,,,,,,,,19/10/2021,,19,27/11/2021,16/12/2021,152 plants,"Hydro,Hyd. S,Block SE,Beds 16",20.0,cm,8,,,,5,159.6,160,800,seeds/g,0.20,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.50/hd,106.4 Heads,₪585.20,₪19.25/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Butterhead,hyd. סלנובה,Transplant from Purchased,Full-Size,,,,,,,,,19/10/2021,,3,09/12/2021,12/12/2021,147 plants,"Hydro,Hyd. S,Block SW,Beds 25",12.5,cm,8,,,,5,154,154,800,seeds/g,0.19,g,0.00,,,,,,,,,,,Heads,7.000 hd/row m,₪4.00/hd,128.6 Heads,₪514.52,₪27.96/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. רומית,Transplant from Purchased,Full-Size,,,,,,,,,27/10/2021,,14,03/12/2021,17/12/2021,131 plants,"Hydro,Hyd. S,Block SE,Beds 20",25.0,cm,8,,400 cell flats,,5,201.6,138,800,seeds/g,0.17,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,114.6 Heads,₪573.15,₪17.47/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Iceberg,hyd. אייסברג,Transplant from Purchased,Full-Size,,,,,,,,,27/10/2021,,2,28/12/2021,30/12/2021,150 plants,"Hydro,Hyd. S,Block SE,Beds 21",25.0,cm,8,,400 cell flats,,5,157.5,158,800,seeds/g,0.20,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.50/hd,131.2 Heads,₪721.88,₪19.25/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,hyd. מסולסלת,Transplant from Purchased,Full-Size,,,,,,,,,27/10/2021,,14,06/12/2021,20/12/2021,74 plants,"Hydro,Hyd. S,Block SE,Beds 21",25.0,cm,8,,400 cell flats,,5,104,78,800,seeds/g,0.10,g,0.00,,,,,,,,,,,Heads,2.800 hd/row m,₪5.00/hd,51.8 Heads,₪259.00,₪14.00/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Butterhead,hyd. פלנדריה - חמאה,Greenhouse Sow,Plant sale,02/11/2021,,,,,,,,,,21,22/12/2021,12/01/2022,350 plants,,,,,1.03,,1,30,455,455,800,seeds/g,0.57,g,0.00,,,,,,,,,,,,,₪1.50/pl,350.0 Plants,₪525.00,₪1.50/plant,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. רומית,Transplant from Purchased,Full-Size,,,,,,,,,10/11/2021,,0,29/12/2021,29/12/2021,180 plants,"Hydro,Hyd. N,Block NE,Beds 1",20.0,cm,8,,400 cell flats,,5,189,189,800,seeds/g,0.24,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,126.0 Heads,₪630.00,₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Butterhead,hyd. סלנובה אדומה,Transplant from Purchased,Full-Size,,,,,,,,,10/11/2021,,19,15/12/2021,03/01/2022,151 plants,"Hydro,Hyd. S,Block SE,Beds 19",12.5,cm,9,,400 cell flats,,5,159,159,800,seeds/g,0.20,g,0.00,,,,,,,,,,,Heads,7.000 hd/row m,₪4.00/hd,132.1 Heads,₪528.52,₪27.96/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Butterhead,hyd. סלנובה,Transplant from Purchased,Full-Size,,,,,,,,,10/11/2021,,22,15/12/2021,06/01/2022,151 plants,"Hydro,Hyd. S,Block SE,Beds 19",12.5,cm,9,,400 cell flats,,5,159,159,800,seeds/g,0.20,g,0.00,,,,,,,,,,,Heads,7.000 hd/row m,₪4.00/hd,132.1 Heads,₪528.52,₪27.96/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. רומית,Transplant from Purchased,Full-Size,,,,,,,,,23/11/2021,,31,28/12/2021,28/01/2022,96 plants,"Hydro,Hyd. N,Block NE,Beds 1",25.0,cm,8,,400 cell flats,,5,202,101,800,seeds/g,0.13,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,84.0 Heads,₪420.00,₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Iceberg,hyd. אייסברג,Transplant from Purchased,Full-Size,,,,,,,,,23/11/2021,,21,12/01/2022,02/02/2022,150 plants,"Hydro,Hyd. N,Block NE,Beds 3",25.0,cm,8,,400 cell flats,,5,158,158,800,seeds/g,0.20,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.50/hd,131.2 Heads,₪721.88,₪19.25/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Butterhead,hyd. סלנובה,Transplant from Purchased,Full-Size,,,,,,,,,23/11/2021,,20,13/01/2022,02/02/2022,151 plants,"Hydro,Hyd. N,Block NE,Beds 2",12.5,cm,9,,400 cell flats,,5,159,159,800,seeds/g,0.20,g,0.00,,,,,,,,,,,Heads,7.000 hd/row m,₪4.00/hd,132.1 Heads,₪528.52,₪27.96/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. רומית,Transplant from Purchased,Full-Size,,,,,,,,,08/12/2021,,21,22/01/2022,12/02/2022,192 plants,"Hydro,Hyd. N,Block NE,Beds 6",25.0,cm,8,,400 cell flats,,5,201.6,202,800,seeds/g,0.25,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,168.0 Heads,₪840.00,₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Butterhead,hyd. חמאה אדומה,Transplant from Purchased,Full-Size,,,,,,,,,08/12/2021,,25,17/02/2022,14/03/2022,192 plants,"Hydro,Hyd. N,Block NE,Beds 4",25.0,cm,8,,400 cell flats,,5,210,202,800,seeds/g,0.25,g,0.00,,,,,,,,,,,Heads,7.000 hd/row m,₪4.00/hd,336.0 Heads,"₪1,344.00",₪28.00/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Butterhead,hyd. סלנובה,Transplant from Purchased,Full-Size,,,,,,,,,15/12/2021,,39,27/01/2022,07/03/2022,403 plants,"Hydro,Hyd. S,Block SE,Beds 18",12.5,cm,9,,400 cell flats,,5,423.2,423,800,seeds/g,0.53,g,0.00,,,,,,,,,,,Heads,7.000 hd/row m,₪4.00/hd,352.6 Heads,"₪1,410.52",₪27.99/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. רומית,Transplant from Purchased,Full-Size,,,,,,,,,15/12/2021,,21,18/02/2022,11/03/2022,193 plants,"Hydro,Hyd. S,Block SE,Beds 17",20.0,cm,7,,400 cell flats,,5,203,203,800,seeds/g,0.25,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,135.1 Heads,₪675.50,₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Iceberg,hyd. אייסברג,Transplant from Purchased,Full-Size,,,,,,,,,15/12/2021,,15,21/02/2022,08/03/2022,192 plants,"Hydro,Hyd. S,Block SE,Beds 16",25.0,cm,8,,400 cell flats,,5,201.6,202,800,seeds/g,0.25,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.50/hd,168.0 Heads,₪924.00,₪19.25/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Butterhead,hyd. סלנובה,Transplant from Purchased,Full-Size,,,,,,,,,30/12/2021,,31,23/02/2022,26/03/2022,403 plants,"Hydro,Hyd. S,Block SE,Beds 20",12.5,cm,9,,400 cell flats,,5,423.15,423,800,seeds/g,0.53,g,0.00,,,,,,,,,,,Heads,7.000 hd/row m,₪4.00/hd,352.6 Heads,"₪1,410.52",₪27.99/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. רומית,Transplant from Purchased,Full-Size,,,,,,,,,30/12/2021,,0,28/03/2022,28/03/2022,388 plants,"Hydro,Hyd. S,Block SE,Beds 19,21",20.0,cm,8,,400 cell flats,,5,201.6,407,800,seeds/g,0.51,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,271.6 Heads,"₪1,358.00",₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Salanova® Home Garden Mix,Transplant from Purchased,Full-Size,,,,,,,,,07/10/2020,,77,24/12/2020,11/03/2021,12 bed m,"Ramim,Ra.3,Block R3,Beds 336",20.0,cm,4,,400 cell flats,,4,250,250,796,seeds/g,0.31,g,0.00,,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,14.4 Kilograms,₪785.45,₪16.36/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Mesclun Mix,Direct Sow,Full-Size,,,,,,,,,02/11/2020,,14,24/12/2020,07/01/2021,12 bed m,"Ramim,Ra.3,Block R2,Beds 320",300.0,seeds/m,8,,,,,,30240,600,seeds/g,50.40,g,5.00,,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,28.8 Kilograms,"₪1,570.91",₪16.36/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,נטע מיקס - Luna Nera+Cavalo,Direct Sow,Full-Size,,,,,,,,,02/11/2020,,67,06/01/2021,14/03/2021,12 bed m,"Ramim,Ra.3,Block R1,Beds 315",2.0,cm,6,,,,,,3960,796,seeds/g,4.97,g,5.00,Organic,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,21.6 Kilograms,"₪1,178.18",₪16.36/row m,Annual,,,,,,Jang JP-1,14,9,YYX-12
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Salanova® Home Garden Mix,Transplant from Purchased,Full-Size,,,,,,,,,07/12/2020,,21,11/03/2021,01/04/2021,12 bed m,"Ramim,Ra.3,Block R3,Beds 329",20.0,cm,4,,400 cell flats,,5,252,252,796,seeds/g,0.32,g,0.00,,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,14.4 Kilograms,₪785.45,₪16.36/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Nussly,Greenhouse Sow,Full-Size,09/12/2020,,,,,,,42,20/01/2021,,48,18/03/2021,05/05/2021,6 bed m,"Ramim,Ra.2,Block C6m,Beds 205",10.0,cm,3,0.47,400 cell flats,2,5,189,376,796,seeds/g,0.47,g,0.00,,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,5.4 Kilograms,₪294.55,₪16.36/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Mesclun Mix,Direct Sow,Full-Size,,,,,,,,,21/12/2020,,42,03/02/2021,17/03/2021,24 bed m,"Ramim,Ra.3,Block R3,Beds 334-335",1.0,cm,8,,,,,,20160,796,seeds/g,25.33,g,5.00,,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,57.6 Kilograms,"₪3,141.82",₪16.36/row m,Annual,,,,,,Jang JP-1,14,9,FJ - 24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Salanova® Home Garden Mix,Transplant from Purchased,Full-Size,,,,,,,,,30/12/2020,,8,01/03/2021,09/03/2021,12 bed m,"Ramim,Ra.3,Block R2,Beds 327",20.0,cm,4,,400 cell flats,,5,252,252,796,seeds/g,0.32,g,0.00,,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,14.4 Kilograms,₪785.45,₪16.36/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Mesclun Mix,Direct Sow,Full-Size,,,,,,,,,06/01/2021,,28,01/03/2021,29/03/2021,12 bed m,"Ramim,Ra.3,Block R2,Beds 321",0.3,cm,8,,,,,,33600,796,seeds/g,42.21,g,5.00,,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,28.8 Kilograms,"₪1,570.91",₪16.36/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Mesclun Mix,Direct Sow,Full-Size,,,,,,,,,13/01/2021,,2,29/03/2021,31/03/2021,24 bed m,"Ramim,Ra.3,Block R2,Beds 322-323",0.3,cm,8,,,,,,67200,600,seeds/g,112.00,g,5.00,,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,57.6 Kilograms,"₪3,141.82",₪16.36/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,נטע מיקס - Luna Nera+Cavalo,Direct Sow,Full-Size,,,,,,,,,13/01/2021,,55,22/03/2021,16/05/2021,12 bed m,"Ramim,Ra.2,Block C2,Beds 224",0.6,cm,8,,,,,,16800,796,seeds/g,21.11,g,5.00,,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,28.8 Kilograms,"₪1,570.91",₪16.36/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Mesclun Mix,Direct Sow,Full-Size,,,,,,,,,03/02/2021,,29,29/03/2021,27/04/2021,12 bed m,"Ramim,Ra.3,Block R3,Beds 331",0.3,cm,8,,,,,,33600,600,seeds/g,56.00,g,5.00,,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,28.8 Kilograms,"₪1,570.91",₪16.36/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Mesclun Mix,Direct Sow,Full-Size,,,,,,,,,10/02/2021,,35,22/03/2021,26/04/2021,12 bed m,"Ramim,Ra.2,Block C2,Beds 228",0.3,cm,8,,,,,,33600,796,seeds/g,42.21,g,5.00,,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,28.8 Kilograms,"₪1,570.91",₪16.36/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Mesclun Mix,Direct Sow,Full-Size,,,,,,,,,24/02/2021,,40,05/04/2021,15/05/2021,24 bed m,"Ramim,Ra.3,Block R1,Beds 316,Block R2,Beds 317",0.3,cm,8,,,,,,67200,796,seeds/g,84.42,g,5.00,,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,57.6 Kilograms,"₪3,141.82",₪16.36/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,נטע מיקס - Luna Nera+Cavalo,Direct Sow,Full-Size,,,,,,,,,15/03/2021,,31,09/06/2021,10/07/2021,12 bed m,"Ramim,Ra.3,Block R1,Beds 311",0.6,cm,8,,,,,,16800,1000,seeds/g,16.80,g,5.00,,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,28.8 Kilograms,"₪1,570.91",₪16.36/row m,Annual,,,,,,Jang JP-1,13,10,X-24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Mesclun Mix,Direct Sow,Full-Size,,,,,,,,,15/03/2021,,0,10/05/2021,10/05/2021,12 bed m,"Ramim,Ra.3,Block R1,Beds 314",0.3,cm,8,,,,,,33600,796,seeds/g,42.21,g,5.00,,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,28.8 Kilograms,"₪1,570.91",₪16.36/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Mesclun Mix,Direct Sow,Full-Size,,,,,,,,,01/04/2021,,60,06/05/2021,05/07/2021,24 bed m,"Ramim,Ra.3,Block R2,Beds 323-324",0.3,cm,8,,,,,,67200,796,seeds/g,84.42,g,5.00,,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,57.6 Kilograms,"₪3,141.82",₪16.36/row m,Annual,,,,,,Jang JP-1,14,9,X-24
