Category,Family Name,Crop,Crop Type,Variety,Planting Method,Harvest Stage,GH Sow Date,Days to 1st potting up,1st Potting up date,Days to 2nd Potting up,2nd Potting up date,Days to 3rd Potting up,3rd Potting up date,Days In Greenhouse,Field Sowing Planting Date,DTM,Harvest Window,First Harvest,Last Harvest,Planting Amount,Location,In-Row Spacing,In-Row Spacing Unit,Rows Per Bed,# Of Flats,Flat/pot type,Seeds per cell,Estimated loss,Total Transplants,Total Seed Needed,Average seed weight,Average seed weight unit,Total Weight Needed,Total Weight Needed Unit,Extra Seed %,Seed spec,1st Potting up flat/pot type,1st Potting up plants per cell/pot,1st Potting up # of flats/pots,2nd Potting up flat/pot type,2nd Potting up plants per cell/pot,2nd Potting up # of flats/pots,3rd Potting up flat/pot type,3rd Potting up plants per cell/pot,3rd Potting up # of flats/pots,Harvest Unit,Avg Yield Rate,Avg. Sales Price,Est. Yield,Est. Revenue,Est. Rev./unit,Growing Cycle,Rootstock,Harvest Season,First Fruiting Year,Between row spacing,Notes,Seeder,Front gear,Rear gear,Roller plate
Vegetables,Amaranthaceae,Chard,Chard,Generic Variety,Greenhouse Sow,Full-Size,26/08/2019,,,,,,,45,10/10/2019,,1,09/11/2019,10/11/2019,12 bed m,"Home,HH,Block A,Beds 5",40.0,cm,3,0.91,128 cell flats,2,30,117,233,66,seeds/g,3.53,g,0.00,,,,,,,,,,,Bunches,5.000 bn/row m,₪8.00/bn,180.0 Bunches,"₪1,440.00",₪40.00/row m,Annual,,,,,,,,,
Vegetables,Amaranthaceae,Chard,Chard,Silverado,Greenhouse Sow,Full-Size,09/10/2019,,,,,,,40,18/11/2019,,42,02/03/2020,13/04/2020,12 bed m,"Ramim,Ra.3,Block R2,Beds 320",30.0,cm,3,1.22,128 cell flats,2,30,156,313,66,seeds/g,4.74,g,0.00,,,,,,,,,,,Bunches,5.000 bn/row m,₪8.00/bn,180.0 Bunches,"₪1,440.00",₪40.00/row m,Annual,,,,,,,,,
Vegetables,Amaranthaceae,Chard,Chard,Fordhook Giant,Transplant from Purchased,Full-Size,,,,,,,,,10/10/2019,,188,28/11/2019,03/06/2020,12 bed m,"Ramim,Ra.3,Block R1,Beds 316",40.0,cm,3,,128 cell flats,,10,99,99,66,seeds/g,1.50,g,0.00,,,,,,,,,,,Bunches,5.000 bn/row m,₪8.00/bn,180.0 Bunches,"₪1,440.00",₪40.00/row m,Annual,,,,,,,,,
Vegetables,Amaranthaceae,Chard,Chard,Bright Lights,Greenhouse Sow,Full-Size,20/10/2019,,,,,,,29,18/11/2019,,119,30/01/2020,28/05/2020,120 plants,"Ramim,Ra.3,Block R2,Beds 317",30.0,cm,3,0.67,128 cell flats,2,30,208,172,66,seeds/g,2.61,g,0.00,Organic,,,,,,,,,,Bunches,5.000 bn/row m,₪8.00/bn,180.0 Bunches,"₪1,440.00",₪40.00/row m,Annual,,,,,,,,,
Herbs,Amaryllidaceae,Chives,Chives,Generic Variety,Greenhouse Sow,Full-Size,20/03/2019,,,,,,,40,29/04/2019,,97,01/07/2019,06/10/2019,3 bed m,"Ramim,Ra.1,Block L6m,Beds 104",10.0,cm,4,1.01,310 cell flats,6,30,312,1879,733,seeds/g,2.56,g,0.00,,,,,,,,,,,Bunches,4.000 bn/row m,₪5.00/bn,48.0 Bunches,₪240.00,₪20.00/row m,Annual,,,,,,,,,
Herbs,Amaryllidaceae,Chives,Chives,Generic Variety,Greenhouse Sow,Full-Size,22/05/2019,,,,,,,42,03/07/2019,,91,02/09/2019,02/12/2019,4 bed m,"Ramim,Ra.1,Block L6m,Beds 106",10.0,cm,4,0.78,400 cell flats,6,30,312,1872,733,seeds/g,2.55,g,0.00,,,,,,,,,,,Bunches,4.000 bn/row m,₪5.00/bn,64.0 Bunches,₪320.00,₪20.00/row m,Annual,,,,,,,,,
Herbs,Amaryllidaceae,Chives,Chives,Generic Variety,Greenhouse Sow,Full-Size,25/07/2019,,,,,,,60,23/09/2019,,60,09/12/2019,07/02/2020,6 bed m,"Ramim,Ra.2,Block C6m,Beds 206",10.0,cm,4,0.78,,6,30,312,2069,733,seeds/g,2.82,g,0.00,,,,,,,,,,,Bunches,4.000 bn/row m,₪5.00/bn,96.0 Bunches,₪480.00,₪20.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Santirini - נטע,Greenhouse Sow,Leaf,29/09/2018,,,,,,,46,14/11/2018,,3,01/04/2019,04/04/2019,6 bed m,"Ramim,Ra.3,Block R6m,Beds 302",5.0,cm,4,1.56,400 cell flats,6,30,624,3744,87,seeds/g,43.03,g,0.00,Organic,,,,,,,,,,Bunches,4.000 bn/row m,₪5.00/bn,96.0 Bunches,₪480.00,₪20.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Santirini - נטע,Greenhouse Sow,Leaf,10/11/2018,,,,,,,47,27/12/2018,,17,01/04/2019,18/04/2019,6 bed m,"Ramim,Ra.3,Block R6m,Beds 301",5.0,cm,4,1.56,400 cell flats,6,30,624,3744,87,seeds/g,43.03,g,0.00,Organic,,,,,,,,,,Bunches,4.000 bn/row m,₪5.00/bn,96.0 Bunches,₪480.00,₪20.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Santirini - נטע,Greenhouse Sow,Leaf,13/12/2018,,,,,,,54,05/02/2019,,14,18/04/2019,02/05/2019,8 bed m,"Ramim,Ra.1,Block L1,Beds 119",5.0,cm,4,2.08,400 cell flats,6,30,832,4992,87,seeds/g,57.38,g,0.00,Organic,,,,,,,,,,Bunches,4.000 bn/row m,₪5.00/bn,128.0 Bunches,₪640.00,₪20.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Santirini - נטע,Greenhouse Sow,Leaf,17/01/2019,,,,,,,69,27/03/2019,,21,08/05/2019,29/05/2019,6 bed m,"Ramim,Ra.2,Block C6m,Beds 203",5.0,cm,4,1.56,400 cell flats,6,30,624,3744,87,seeds/g,43.03,g,0.00,Organic,,,,,,,,,,Bunches,4.000 bn/row m,₪5.00/bn,96.0 Bunches,₪480.00,₪20.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Santirini - נטע,Greenhouse Sow,Leaf,24/02/2019,,,,,,,60,25/04/2019,,0,30/05/2019,30/05/2019,6 bed m,"Ramim,Ra.1,Block L1,Beds 112",7.0,cm,4,1.56,310 cell flats,6,30,624,2902,87,seeds/g,33.36,g,0.00,Organic,,,,,,,,,,Bunches,4.000 bn/row m,₪5.00/bn,96.0 Bunches,₪480.00,₪20.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Santirini - נטע,Greenhouse Sow,Leaf,02/05/2019,,,,,,,41,12/06/2019,,7,05/08/2019,12/08/2019,6 bed m,"Ramim,Ra.2,Block C6m,Beds 205",5.0,cm,4,1.56,400 cell flats,6,30,624,3744,87,seeds/g,43.03,g,0.00,Organic,,,,,,,,,,Bunches,4.000 bn/row m,₪5.00/bn,96.0 Bunches,₪480.00,₪20.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Coriander Leisure,Transplant from Purchased,Leaf,,,,,,,,,16/05/2019,,14,15/06/2019,29/06/2019,4 bed m,"Ramim,Ra.1,Block L1,Beds 112",5.0,cm,4,,400 cell flats,,0,480,320,87,seeds/g,3.68,g,0.00,,,,,,,,,,,Grams,0.000 g/row m,₪0.00/g,0.0 ,₪0.00,₪0.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Coriander Leisure,Transplant from Purchased,Leaf,,,,,,,,,16/05/2019,,30,15/06/2019,15/07/2019,6 bed m,"Ramim,Ra.2,Block C1,Beds 210",5.0,cm,4,,400 cell flats,,0,480,480,87,seeds/g,5.52,g,0.00,,,,,,,,,,,Grams,0.000 g/row m,₪0.00/g,0.0 ,₪0.00,₪0.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Santirini - נטע,Greenhouse Sow,Leaf,22/05/2019,,,,,,,28,19/06/2019,,14,11/07/2019,25/07/2019,6 bed m,"Ramim,Ra.2,Block C1,Beds 210",5.0,cm,4,1.56,400 cell flats,6,30,624,3744,87,seeds/g,43.03,g,0.00,Organic,,,,,,,,,,Bunches,4.000 bn/row m,₪5.00/bn,96.0 Bunches,₪480.00,₪20.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Generic Variety,Transplant from Purchased,Leaf,,,,,,,,,22/05/2019,,30,27/06/2019,27/07/2019,6 bed m,"Ramim,Ra.3,Block R6m,Beds 303",5.0,cm,4,,400 cell flats,,0,240,480,87,seeds/g,5.52,g,0.00,,,,,,,,,,,Bunches,4.000 bn/row m,₪0.00/g,96.0 Bunches,₪0.00,₪0.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Santirini - נטע,Greenhouse Sow,Leaf,20/06/2019,,,,,,,48,07/08/2019,,27,09/09/2019,06/10/2019,6 bed m,"Ramim,Ra.1,Block L1,Beds 118",5.0,cm,4,1.56,400 cell flats,6,30,624,3744,87,seeds/g,43.03,g,0.00,Organic,,,,,,,,,,Bunches,3.000 bn/row m,₪5.00/bn,72.0 Bunches,₪360.00,₪15.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Santirini - נטע,Greenhouse Sow,Leaf,15/07/2019,,,,,,,28,12/08/2019,,7,23/10/2019,30/10/2019,8 bed m,"Ramim,Ra.1,Block L1,Beds 120",10.0,cm,5,3.12,400 cell flats,6,30,1248,7488,87,seeds/g,86.07,g,0.00,Organic,,,,,,,,,,Bunches,3.000 bn/row m,₪5.00/bn,120.0 Bunches,₪600.00,₪15.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Santirini - נטע,Greenhouse Sow,Leaf,01/08/2019,,,,,,,25,26/08/2019,,14,10/10/2019,24/10/2019,10 bed m,"Ramim,Ra.1,Block L1,Beds 110",10.0,cm,4,1.56,400 cell flats,6,30,624,3744,87,seeds/g,43.03,g,0.00,Organic,,,,,,,,,,Bunches,3.000 bn/row m,₪5.00/bn,120.0 Bunches,₪600.00,₪15.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Santirini - נטע,Greenhouse Sow,Leaf,26/08/2019,,,,,,,37,02/10/2019,,48,31/10/2019,18/12/2019,12 bed m,"Ramim,Ra.1,Block L1,Beds 114",10.0,cm,4,1.56,,6,30,624,4137,87,seeds/g,47.55,g,0.00,Organic,,,,,,,,,,Bunches,3.000 bn/row m,₪5.00/bn,144.0 Bunches,₪720.00,₪15.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Santirini - נטע,Greenhouse Sow,Leaf,09/10/2019,,,,,,,29,07/11/2019,,63,01/01/2020,04/03/2020,12 bed m,"Ramim,Ra.1,Block L2,Beds 130",10.0,cm,5,1.95,,6,30,780,5171,87,seeds/g,59.44,g,0.00,Organic,,,,,,,,,,Bunches,3.000 bn/row m,₪5.00/bn,180.0 Bunches,₪900.00,₪15.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Generic Variety,Transplant from Purchased,Leaf,,,,,,,,,17/10/2019,,88,21/11/2019,17/02/2020,13 bed m,"Ramim,Ra.1,Block L2,Beds 122-123",5.0,cm,4,,,,0,1440,1040,87,seeds/g,11.95,g,0.00,,,,,,,,,,,Bunches,3.000 bn/row m,₪5.00/bn,156.0 Bunches,₪780.00,₪15.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Santirini - נטע,Greenhouse Sow,Leaf,06/11/2019,,,,,,,28,04/12/2019,,17,15/03/2020,01/04/2020,6 bed m,"Ramim,Ra.1,Block L1,Beds 112",10.0,cm,5,1.95,,6,30,780,5171,87,seeds/g,59.44,g,0.00,Organic,,,,,,,,,,Bunches,3.000 bn/row m,₪5.00/bn,90.0 Bunches,₪450.00,₪15.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Generic Variety,Transplant from Purchased,Leaf,,,,,,,,,27/11/2019,,65,10/01/2020,15/03/2020,12 bed m,"Ramim,Ra.1,Block L2,Beds 121",10.0,cm,5,,,,0,600,600,87,seeds/g,6.90,g,0.00,,,,,,,,,,,Bunches,3.000 bn/row m,₪5.00/bn,180.0 Bunches,₪900.00,₪15.00/row m,Annual,,,,,,,,,
Vegetables,Poaceae,Corn,Sweet,Vanila,Direct Sow,Standard,,,,,,,,,21/02/2019,,7,06/06/2019,13/06/2019,12 bed m,"Ramim,Ra.3,Block R1,Beds 312",20.0,cm,3,,,,,,199,6,seeds/g,33.17,g,10.00,,,,,,,,,,,Kilograms,1.000 kg/row m,₪16.00/kg,36.0 Kilograms,₪576.00,₪16.00/row m,Annual,,,,,,Hand Seeding,,,
Vegetables,Poaceae,Corn,Sweet,Vanila,Direct Sow,Standard,,,,,,,,,13/03/2019,,7,13/06/2019,20/06/2019,12 bed m,"Ramim,Ra.3,Block R1,Beds 311",20.0,cm,3,,,,,,199,6,seeds/g,33.17,g,10.00,,,,,,,,,,,Kilograms,1.000 kg/row m,₪16.00/kg,36.0 Kilograms,₪576.00,₪16.00/row m,Annual,,,,,,Hand Seeding,,,
Vegetables,Poaceae,Corn,Sweet,Vanila,Direct Sow,Standard,,,,,,,,,10/04/2019,,21,11/07/2019,01/08/2019,12 bed m,"Ramim,Ra.3,Block R1,Beds 310",20.0,cm,3,,,,,,199,6,seeds/g,33.17,g,10.00,,,,,,,,,,,Kilograms,1.000 kg/row m,₪16.00/kg,36.0 Kilograms,₪576.00,₪16.00/row m,Annual,,,,,,Hand Seeding,,,
Vegetables,Poaceae,Corn,Sweet,Vanila,Direct Sow,Standard,,,,,,,,,29/04/2019,,0,19/08/2019,19/08/2019,12 bed m,"Ramim,Ra.3,Block R2,Beds 326",20.0,cm,3,,,,,,199,6,seeds/g,33.17,g,10.00,,,,,,,,,,,Kilograms,1.000 kg/row m,₪16.00/kg,36.0 Kilograms,₪576.00,₪16.00/row m,Annual,,,,,,Hand Seeding,,,
Vegetables,Poaceae,Corn,Sweet,Vanila,Direct Sow,Standard,,,,,,,,,06/05/2019,,21,05/08/2019,26/08/2019,12 bed m,"Ramim,Ra.3,Block R2,Beds 324",20.0,cm,3,,,,,,198,6,seeds/g,33.00,g,10.00,,,,,,,,,,,Kilograms,1.000 kg/row m,₪16.00/kg,36.0 Kilograms,₪576.00,₪16.00/row m,Annual,,,,,,Hand Seeding,,,
Vegetables,Poaceae,Corn,Sweet,Vanila,Direct Sow,Standard,,,,,,,,,15/05/2019,,7,22/08/2019,29/08/2019,12 bed m,"Ramim,Ra.3,Block R2,Beds 323",20.0,cm,3,,,,,,198,6,seeds/g,33.00,g,10.00,,,,,,,,,,,Kilograms,1.000 kg/row m,₪16.00/kg,36.0 Kilograms,₪576.00,₪16.00/row m,Annual,,,,,,Hand Seeding,,,
Vegetables,Poaceae,Corn,Sweet,Vanila,Direct Sow,Standard,,,,,,,,,29/05/2019,,0,29/08/2019,29/08/2019,12 bed m,"Ramim,Ra.3,Block R2,Beds 322",20.0,cm,4,,,,,,264,6,seeds/g,44.00,g,10.00,,,,,,,,,,,Kilograms,1.000 kg/row m,₪16.00/kg,48.0 Kilograms,₪768.00,₪16.00/row m,Annual,,,,,,,,,
Vegetables,Poaceae,Corn,Sweet,Vanila,Direct Sow,Standard,,,,,,,,,03/06/2019,,0,28/08/2019,28/08/2019,12 bed m,"Ramim,Ra.3,Block R2,Beds 319",20.0,cm,3,,,,,,198,6,seeds/g,33.00,g,10.00,,,,,,,,,,,Kilograms,1.000 kg/row m,₪16.00/kg,36.0 Kilograms,₪576.00,₪16.00/row m,Annual,,,,,,,,,
Vegetables,Poaceae,Corn,Sweet,Vanila,Direct Sow,Standard,,,,,,,,,12/06/2019,,0,28/08/2019,28/08/2019,12 bed m,"Ramim,Ra.3,Block R2,Beds 327",20.0,cm,3,,,,,,198,6,seeds/g,33.00,g,10.00,,,,,,,,,,,Kilograms,1.000 kg/row m,₪16.00/kg,36.0 Kilograms,₪576.00,₪16.00/row m,Annual,,,,,,,,,
Vegetables,Poaceae,Corn,Sweet,Vanila,Direct Sow,Standard,,,,,,,,,24/06/2019,,0,28/08/2019,28/08/2019,12 bed m,"Ramim,Ra.3,Block R2,Beds 328",20.0,cm,3,,,,,,198,6,seeds/g,33.00,g,10.00,,,,,,,,,,,Kilograms,1.000 kg/row m,₪16.00/kg,36.0 Kilograms,₪576.00,₪16.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Cress,Cress,Garden Broadleaf,Direct Sow,Full-Size,,,,,,,,,28/03/2019,,5,08/05/2019,13/05/2019,6 bed m,"Home,HH,Block C,Beds 17",1.0,cm,8,,,,,,5280,346,seeds/g,15.26,g,10.00,Organic,,,,,,,,,,Kilograms,0.100 kg/row m,₪10.00/cs,4.8 Kilograms,₪240.00,₪5.00/row m,Annual,,,,,"זרעים נטע 2019
25 גרם",Jang JP-1,14,9,X-24
Vegetables,Brassicaceae,Cress,Cress,Garden Broadleaf,Direct Sow,Full-Size,,,,,,,,,04/06/2019,,28,01/07/2019,29/07/2019,3 bed m,"Ramim,Ra.1,Block L2,Beds 132",1.0,cm,8,,,,,,2640,346,seeds/g,7.63,g,10.00,Organic,,,,,,,,,,Kilograms,0.100 kg/row m,₪10.00/cs,2.4 Kilograms,₪120.00,₪5.00/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Brassicaceae,Cress,Cress,Garden Broadleaf,Direct Sow,Full-Size,,,,,,,,,02/10/2019,,21,31/10/2019,21/11/2019,12 bed m,"Home,HH,Block C,Beds 14",0.5,cm,8,,,,,,21120,346,seeds/g,61.04,g,10.00,Organic,,,,,,,,,,Kilograms,0.100 kg/row m,₪10.00/cs,9.6 Kilograms,₪480.00,₪5.00/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Brassicaceae,Cress,Cress,Garden Broadleaf,Direct Sow,Full-Size,,,,,,,,,28/10/2019,,25,28/11/2019,23/12/2019,6 bed m,"Ramim,Ra.2,Block C1,Beds 214",0.5,cm,8,,,,,,10560,346,seeds/g,30.52,g,10.00,Organic,,,,,,,,,,Kilograms,0.100 kg/row m,₪10.00/cs,4.8 Kilograms,₪240.00,₪5.00/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Brassicaceae,Cress,Cress,Watercress,Direct Sow,Full-Size,,,,,,,,,28/11/2019,,14,27/01/2020,10/02/2020,6 bed m,"Home,HH,Block C,Beds 14",0.5,cm,8,,,,,,21120,346,seeds/g,61.04,g,10.00,Organic,,,,,,,,,,Kilograms,0.100 kg/row m,₪10.00/cs,4.8 Kilograms,₪240.00,₪5.00/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Brassicaceae,Cress,Cress,Watercress,Direct Sow,Full-Size,,,,,,,,,04/12/2019,,0,25/12/2019,25/12/2019,6 bed m,"Ramim,Ra.1,Block L6m,Beds 106",0.5,cm,8,,,,,,10560,346,seeds/g,30.52,g,10.00,Organic,,,,,,,,,,Kilograms,0.100 kg/row m,₪10.00/cs,4.8 Kilograms,₪240.00,₪5.00/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Cucurbitaceae,Cucumbers,Cucumbers,Facus - פאקוס,Greenhouse Sow,,03/04/2019,,,,,,,,25/04/2019,,81,05/06/2019,25/08/2019,12 bed m,"Ramim,Ra.2,Block C2,Beds 224",40.0,cm,1,0.3,128 cell flats,1,30,39,39,36536,seeds/g,0.00,g,0.00,,,,,,,,,,,Kilograms,2.679 kg/row m,₪10.00/kg,32.2 Kilograms,₪321.50,₪26.79/row m,Annual,,,,,,,,,
Vegetables,Cucurbitaceae,Cucumbers,Cucumbers,Facus - פאקוס,Greenhouse Sow,,15/04/2019,,,,,,,,08/05/2019,,60,13/06/2019,12/08/2019,12 bed m,"Ramim,Ra.3,Block R1,Beds 314",40.0,cm,1,0.3,128 cell flats,1,30,39,38,36536,seeds/g,0.00,g,0.00,,,,,,,,,,,Kilograms,2.679 kg/row m,₪10.00/kg,32.2 Kilograms,₪321.50,₪26.79/row m,Annual,,,,,,,,,
Vegetables,Cucurbitaceae,Cucumbers,Cucumbers,Facus - פאקוס,Greenhouse Sow,,08/05/2019,,,,,,,,30/05/2019,,40,04/07/2019,13/08/2019,12 bed m,"Ramim,Ra.3,Block R1,Beds 313",40.0,cm,1,0.3,128 cell flats,1,30,39,38,36536,seeds/g,0.00,g,0.00,,,,,,,,,,,Kilograms,2.679 kg/row m,₪10.00/kg,32.2 Kilograms,₪321.50,₪26.79/row m,Annual,,,,,,,,,
Vegetables,Cucurbitaceae,Cucumbers,Cucumbers,Facus - פאקוס,Greenhouse Sow,,29/05/2019,,,,,,,,12/06/2019,,28,11/08/2019,08/09/2019,12 bed m,"Ramim,Ra.3,Block R2,Beds 322",30.0,cm,1,0.41,128 cell flats,1,30,52,52,36536,seeds/g,0.00,g,0.00,,,,,,,,,,,Kilograms,2.679 kg/row m,₪10.00/kg,32.2 Kilograms,₪321.50,₪26.79/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,Generic Variety,Greenhouse Sow,Leaf,13/11/2018,,,,,,,51,03/01/2019,,21,08/04/2019,29/04/2019,6 bed m,"Ramim,Ra.3,Block R6m,Beds 303",5.0,cm,4,2.01,310 cell flats,4,30,624,2493,607,seeds/g,4.11,g,0.00,,,,,,,,,,,Bunches,4.000 bn/row m,₪5.00/bn,96.0 Bunches,₪480.00,₪20.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,Generic Variety,Greenhouse Sow,Full-Size,27/11/2018,,,,,,,35,01/01/2019,,21,01/04/2019,22/04/2019,6 bed m,"Ramim,Ra.1,Block L1,Beds 116,118",5.0,cm,4,1.56,400 cell flats,4,30,624,2496,607,seeds/g,4.11,g,0.00,,,,,,,,,,,Bunches,3.000 bn/row m,₪5.00/bn,72.0 Bunches,₪360.00,₪15.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,Generic Variety,Greenhouse Sow,Leaf,31/12/2018,,,,,,,51,20/02/2019,,44,18/04/2019,01/06/2019,3 bed m,"Ramim,Ra.2,Block C6m,Beds 201",5.0,cm,4,1.01,310 cell flats,4,30,312,1253,607,seeds/g,2.06,g,0.00,,,,,,,,,,,Bunches,4.000 bn/row m,₪5.00/bn,48.0 Bunches,₪240.00,₪20.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,Generic Variety,Greenhouse Sow,Leaf,20/03/2019,,,,,,,36,25/04/2019,,30,20/06/2019,20/07/2019,6 bed m,"Ramim,Ra.3,Block R6m,Beds 301",5.0,cm,4,2.01,310 cell flats,4,30,624,2493,607,seeds/g,4.11,g,0.00,,,,,,,,,,,Bunches,4.000 bn/row m,₪5.00/bn,96.0 Bunches,₪480.00,₪20.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,Generic Variety,Greenhouse Sow,Leaf,01/05/2019,,,,,,,28,29/05/2019,,45,01/07/2019,15/08/2019,6 bed m,"Ramim,Ra.2,Block C6m,Beds 203",5.0,cm,4,2.01,310 cell flats,4,30,624,2492,607,seeds/g,4.11,g,0.00,,,,,,,,,,,Bunches,4.000 bn/row m,₪5.00/bn,96.0 Bunches,₪480.00,₪20.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,Generic Variety,Greenhouse Sow,Leaf,29/05/2019,,,,,,,28,26/06/2019,,0,05/08/2019,05/08/2019,6 bed m,"Ramim,Ra.2,Block C6m,Beds 203",8.0,cm,4,0.98,400 cell flats,4,30,390,1568,607,seeds/g,2.58,g,0.00,,,,,,,,,,,Bunches,4.000 bn/row m,₪5.00/bn,96.0 Bunches,₪480.00,₪20.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,Generic Variety,Greenhouse Sow,Leaf,04/07/2019,,,,,,,34,07/08/2019,,26,05/09/2019,01/10/2019,4 bed m,"Ramim,Ra.1,Block L1,Beds 118,120",10.0,cm,5,2.01,310 cell flats,4,30,624,2492,607,seeds/g,4.11,g,0.00,,,,,,,,,,,Bunches,4.000 bn/row m,₪5.00/bn,80.0 Bunches,₪400.00,₪20.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,Generic Variety,Greenhouse Sow,Leaf,26/08/2019,,,,,,,42,07/10/2019,,3,02/12/2019,05/12/2019,4 bed m,"Ramim,Ra.1,Block L1,Beds 115",10.0,cm,4,1.01,310 cell flats,4,30,312,1252,607,seeds/g,2.06,g,0.00,,,,,,,,,,,Bunches,4.000 bn/row m,₪5.00/bn,64.0 Bunches,₪320.00,₪20.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,Generic Variety,Greenhouse Sow,Leaf,23/09/2019,,,,,,,24,17/10/2019,,70,09/12/2019,17/02/2020,5 bed m,"Ramim,Ra.1,Block L2,Beds 123",10.0,cm,5,0.84,310 cell flats,4,30,260,1042,607,seeds/g,1.72,g,0.00,,,,,,,,,,,Bunches,5.000 bn/row m,₪5.00/bn,125.0 Bunches,₪625.00,₪25.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,אמליה,Transplant from Purchased,Leaf,,,,,,,,,18/11/2019,,52,13/01/2020,05/03/2020,4 bed m,"Ramim,Ra.1,Block L2,Beds 124",10.0,cm,5,,,,5,210,210,607,seeds/g,0.35,g,0.00,,,,,,,,,,,Bunches,4.000 bn/row m,₪6.00/bn,80.0 Bunches,₪480.00,₪24.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,Generic Variety,Transplant from Purchased,Leaf,,,,,,,,,11/12/2019,,47,04/03/2020,20/04/2020,6 bed m,"Ramim,Ra.1,Block L6m,Beds 108",10.0,cm,5,,,,5,315,315,607,seeds/g,0.52,g,0.00,,,,,,,,,,,Bunches,4.000 bn/row m,₪5.00/bn,120.0 Bunches,₪600.00,₪20.00/row m,Annual,,,,,,,,,
Vegetables,Solanaceae,Eggplant,European,Little Sailor,Greenhouse Sow,,17/01/2019,84,11/04/2019,,,,,,29/04/2019,,151,13/06/2019,11/11/2019,12 bed m,"Ramim,Ra.1,Block L1,Beds 116",50.0,cm,1,0.24,128 cell flats,2,30,31.2,62,235,seeds/g,0.26,g,0.00,,,0,0.0,,,,,,,Kilograms,2.500 kg/row m,₪9.00/kg,30.0 Kilograms,₪270.00,₪22.50/row m,Annual,,,,,,,,,
Vegetables,Solanaceae,Eggplant,European,Meatball,Transplant from Purchased,,,,,,,,,,25/02/2019,,188,08/05/2019,12/11/2019,12 bed m,"Ramim,Ra.1,Block L1,Beds 117",50.0,cm,1,,,,0,24,24,235,seeds/g,0.10,g,0.00,,,,,,,,,,,Kilograms,2.500 kg/row m,₪10.00/kg,30.0 Kilograms,₪300.00,₪25.00/row m,Annual,,,,,,,,,
Vegetables,Solanaceae,Eggplant,European,Generic Variety,Greenhouse Sow,,11/03/2019,77,27/05/2019,,,,,,19/06/2019,,52,22/08/2019,13/10/2019,12 bed m,"Ramim,Ra.2,Block C1,Beds 214",50.0,cm,1,0.0,,,0,24,0,235,seeds/g,0.00,g,0.00,,,0,0.0,,,,,,,Kilograms,2.500 kg/row m,₪9.00/kg,30.0 Kilograms,₪270.00,₪22.50/row m,Annual,,,,,,,,,
