Date,Planting Name,Crop,Amount,Unit,Outlet Type,Outlet Name,Harvest Stage,Final Harvest
21/04/2022,Kale Scarlet 25/09/2021 HH > B > Beds 10-12 24 bed m,Kale,3.0,Bunches,,Unknown outlet,Full-Size,No
21/04/2022,Lettuce hyd. Bronze Arrow 01/12/2021 Hyd. N > NE > Bed 2 100 plants,Lettuce,4.0,Cases,,Unknown outlet,Full-Size,No
21/04/2022,Lettuce: Salad Mix Mesclun Mix 21/03/2022 Ra.3 > R3 > Bed 334 12 bed m,Lettuce: Salad Mix,1.0,Kilograms,,Unknown outlet,Full-Size,No
21/04/2022,Mint Doublemint 01/01/2020 side > 300 > Bed 4 6 bed m,Mint,3.0,Bunches,,Unknown outlet,Full-Size,No
21/04/2022,New Zealand Spinach Tetragonia Specialty 13/10/2021 HH > C > Beds 13-16 48 bed m,New Zealand Spinach,4.5,Kilograms,,Unknown outlet,,No
21/04/2022,Radishes Generic Variety 21/02/2022 Ra.1 > L1 > Bed 113 12 bed m,Radishes,4.0,Bunches,,Unknown outlet,Full-Size,No
21/04/2022,Radishes Nero Tondo 06/01/2022 Ra.1 > L6m > Bed 108 6 bed m,Radishes,4.0,Bunches,,Unknown outlet,Full-Size,No
21/04/2022,Strawberry פלס 14/09/2021 Hyd. S > SW > Beds 29-30 336 plants,Strawberry,0.6,Kilograms,,Unknown outlet,,No
21/04/2022,Summer Squash Nero di Milano 21/02/2022 Ra.3 > R3 > Bed 329 12 bed m,Summer Squash,1.5,Kilograms,,Unknown outlet,,No
21/04/2022,Summer Squash Striata D'Napoli - פסים 19/01/2022 Ra.3 > R1 > Bed 314 12 bed m,Summer Squash,1.3,Kilograms,,Unknown outlet,,No
21/04/2022,Summer Squash גילי - בהיר 21/02/2022 Ra.3 > R1 > Beds 315-316 24 bed m,Summer Squash,1.7,Kilograms,,Unknown outlet,,No
23/04/2022,Garlic שני - מהגינה 06/10/2021 Ra.1 > L2 > Beds 129-132 48 bed m,Garlic,,,Wholesale,B2B,Bulb,Yes
23/04/2022,Garlic שני - מהגינה 06/10/2021 Ra.1 > L2 > Beds 129-132 48 bed m,Garlic,,,Farmers Market,הדוכן יום ב,Bulb,Yes
23/04/2022,Garlic שני - מהגינה 06/10/2021 Ra.1 > L2 > Beds 129-132 48 bed m,Garlic,,,,Unknown outlet,Bulb,Yes
23/04/2022,Garlic שני - מהגינה 06/10/2021 Ra.1 > L2 > Beds 129-132 48 bed m,Garlic,,,Farmers Market,קטיף יום ה,Bulb,Yes
26/04/2022,Carrots Nantes Half Long 12/10/2021 Ra.3 > R2 > Beds 321-324 48 bed m,Carrots,30.0,Kilograms,,Unknown outlet,Full-Size,No
26/04/2022,Chives Garlic Geisha 20/08/2021 Ra.2 > C6m > Bed 204 6 bed m,Chives,6.0,Bunches,,Unknown outlet,Full-Size,No
26/04/2022,Cilantro Santirini - נטע 07/12/2021 Ra.2 > C1 > Bed 211 12 bed m,Cilantro,10.0,Bunches,,Unknown outlet,Coriander,No
26/04/2022,Dill hyd. Dukat 10/02/2022 Hyd. N > NW > Bed 12 4 bed m,Dill,6.0,Bunches,,Unknown outlet,Leaf,No
26/04/2022,Garlic שום ירוק 10/11/2021 Ra.1 > L3 > Beds 133-135 36 bed m,Garlic,20.0,Kilograms,,Unknown outlet,Scapes,Yes
26/04/2022,Garlic שני - מהגינה 06/10/2021 Ra.3 > R6m > Beds 302-304 18 bed m,Garlic,15.0,Kilograms,,Unknown outlet,Bulb,Yes
26/04/2022,Lettuce hyd. Bronze Arrow 01/12/2021 Hyd. N > NE > Bed 2 100 plants,Lettuce,12.0,Heads,,Unknown outlet,Full-Size,No
26/04/2022,Lettuce hyd. רומית 21/02/2022 Hyd. S > SE > Bed 17 180 plants,Lettuce,10.0,Heads,,Unknown outlet,Full-Size,No
26/04/2022,Parsley hyd. Borjo 08/12/2021 Hyd. S > SW > Bed 24 6 bed m,Parsley,10.0,Bunches,,Unknown outlet,Full-Size,No
27/04/2022,Anise Hyssop אזוב מצוי 17/07/2018 HH > A > Bed 4 4 bed m,Anise Hyssop,1.0,Bunches,Wholesale,B2B,Full-Size,No
27/04/2022,Artichokes Wonder 17/11/2021 HH > A > Bed 6 + 1 more Block 24 bed m,Artichokes,1.0,Kilograms,Wholesale,B2B,,No
27/04/2022,Arugula Arugula 21/03/2022 Ra.3 > R3 > Bed 335 12 bed m,Arugula,2.0,Kilograms,Wholesale,B2B,Baby Leaf,No
27/04/2022,Arugula hyd. Rocket 25/01/2022 Hyd. S > SW > Bed 27 180 plants,Arugula,10.0,Bunches,Wholesale,B2B,Baby Leaf,No
27/04/2022,Celery hyd. Early Bell 26/09/2021 Hyd. N > NE > Beds 7-8 350 plants,Celery,15.0,Bunches,Wholesale,B2B,Full-Size,No
27/04/2022,Chives Common 20/08/2021 HH > A > Bed 1 4 bed m,Chives,4.0,Bunches,Wholesale,B2B,Full-Size,No
27/04/2022,Cilantro Santirini - נטע 07/12/2021 Ra.2 > C1 > Bed 211 12 bed m,Cilantro,4.0,Bunches,Wholesale,B2B,Coriander,No
27/04/2022,Cress hyd. גרגר הנחלים 11/04/2022 Hyd. N > NW > Bed 14 4 bed m,Cress,5.0,Cases,Wholesale,B2B,Full-Size,No
27/04/2022,Lettuce hyd. סלנובה 23/03/2022 Hyd. S > SE > Bed 21 432 plants,Lettuce,10.0,Heads,Wholesale,B2B,Full-Size,No
27/04/2022,Lettuce: Salad Mix Mesclun Mix 21/03/2022 Ra.3 > R3 > Bed 334 12 bed m,Lettuce: Salad Mix,1.0,Kilograms,Wholesale,B2B,Full-Size,No
27/04/2022,Mint Common Mint 01/01/2021 Ra.3 > R6m > Bed 301 6 bed m,Mint,2.0,Bunches,Wholesale,B2B,Full-Size,No
27/04/2022,Strawberry פלס 14/09/2021 Hyd. S > SW > Beds 29-30 336 plants,Strawberry,0.5,Kilograms,Wholesale,B2B,,No
01/05/2022,Radishes Nero Tondo 06/01/2022 Ra.1 > L6m > Bed 108 6 bed m,Radishes,,,Wholesale,B2B,Full-Size,Yes
01/05/2022,Radishes Nero Tondo 06/01/2022 Ra.1 > L6m > Bed 108 6 bed m,Radishes,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
01/05/2022,Radishes Nero Tondo 06/01/2022 Ra.1 > L6m > Bed 108 6 bed m,Radishes,,,,Unknown outlet,Full-Size,Yes
01/05/2022,Radishes Nero Tondo 06/01/2022 Ra.1 > L6m > Bed 108 6 bed m,Radishes,,,Farmers Market,קטיף יום ה,Full-Size,Yes
04/05/2022,Anise Hyssop אזוב מצוי 17/07/2018 HH > A > Bed 4 4 bed m,Anise Hyssop,3.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
04/05/2022,Artichokes Wonder 17/11/2021 HH > A > Bed 6 + 1 more Block 24 bed m,Artichokes,3.0,Kilograms,Farmers Market,קטיף יום ה,,No
04/05/2022,Arugula Arugula 21/03/2022 Ra.3 > R3 > Bed 335 12 bed m,Arugula,1.1,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
04/05/2022,Beets Chioggia Guardsmark 16/12/2021 Ra.1 > L2 > Beds 125-126 24 bed m,Beets,6.0,Bunches,Farmers Market,קטיף יום ה,Full-Size Root,No
04/05/2022,Celery hyd. Early Bell 02/11/2021 Hyd. N > NW > Beds 9-10 140 plants,Celery,6.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
04/05/2022,Chard Bright Lights 07/10/2021 Ra.3 > R1 > Beds 309-310 24 bed m,Chard,8.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
04/05/2022,Cilantro hyd. Santoriny 03/02/2022 Hyd. S > SE > Beds 22-23 800 plants,Cilantro,10.0,Bunches,Farmers Market,קטיף יום ה,Leaf,No
04/05/2022,Eggplant Meatball 24/02/2021 Ra.2 > C2 > Beds 219-220 24 bed m,Eggplant,4.0,Kilograms,Farmers Market,קטיף יום ה,,No
04/05/2022,Fennel Orion 17/11/2021 Zvika > zB > Bed 522 12 bed m,Fennel,8.0,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
04/05/2022,Kale Lacinato (Dinosaur) 10/08/2021 HH > B > Beds 8-9 12 bed m,Kale,2.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
04/05/2022,Kale Scarlet 25/09/2021 HH > B > Beds 10-12 24 bed m,Kale,4.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
04/05/2022,Kohlrabi קרף - נטע 01/12/2021 Zvika > zB > Bed 520 240 plants,Kohlrabi,8.2,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
04/05/2022,Lettuce hyd. Bronze Arrow 01/12/2021 Hyd. N > NE > Bed 2 100 plants,Lettuce,10.0,Heads,Farmers Market,קטיף יום ה,Full-Size,No
04/05/2022,Lettuce hyd. סלנובה 21/02/2022 Hyd. S > SE > Bed 18 420 plants,Lettuce,6.0,Heads,Farmers Market,קטיף יום ה,Full-Size,No
04/05/2022,Lettuce hyd. רומית 16/03/2022 Hyd. N > NE > Bed 5 212 plants,Lettuce,10.0,Heads,Farmers Market,קטיף יום ה,Full-Size,No
04/05/2022,Lettuce: Salad Mix Mesclun Mix 21/03/2022 Ra.3 > R3 > Bed 334 12 bed m,Lettuce: Salad Mix,2.0,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
04/05/2022,Mint Common Mint 01/01/2021 Ra.3 > R6m > Bed 301 6 bed m,Mint,5.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
04/05/2022,New Zealand Spinach Tetragonia Specialty 13/10/2021 HH > C > Beds 13-16 48 bed m,New Zealand Spinach,3.8,Kilograms,Farmers Market,קטיף יום ה,,No
04/05/2022,Radishes Generic Variety 21/02/2022 Ra.1 > L1 > Bed 113 12 bed m,Radishes,8.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
04/05/2022,Strawberry פלס 14/09/2021 Hyd. S > SW > Beds 29-30 336 plants,Strawberry,0.2,Kilograms,Farmers Market,קטיף יום ה,,No
04/05/2022,Summer Squash Alberrllo DI Sarzana 19/01/2022 Ra.3 > R1 > Bed 306 12 bed m,Summer Squash,1.0,Kilograms,Farmers Market,קטיף יום ה,,No
04/05/2022,Summer Squash Nero di Milano 21/02/2022 Ra.3 > R3 > Bed 329 12 bed m,Summer Squash,1.0,Kilograms,Farmers Market,קטיף יום ה,,No
04/05/2022,Summer Squash Striata D'Napoli - פסים 09/02/2022 Ra.3 > R1 > Bed 305 12 bed m,Summer Squash,1.0,Kilograms,Farmers Market,קטיף יום ה,,No
04/05/2022,Summer Squash Striata D'Napoli - פסים 19/01/2022 Ra.3 > R1 > Bed 314 12 bed m,Summer Squash,1.0,Kilograms,Farmers Market,קטיף יום ה,,No
04/05/2022,Summer Squash גילי - בהיר 21/02/2022 Ra.3 > R1 > Beds 315-316 24 bed m,Summer Squash,1.0,Kilograms,Farmers Market,קטיף יום ה,,No
07/05/2022,Radishes Generic Variety 21/02/2022 Ra.1 > L1 > Bed 113 12 bed m,Radishes,,,Wholesale,B2B,Full-Size,Yes
07/05/2022,Radishes Generic Variety 21/02/2022 Ra.1 > L1 > Bed 113 12 bed m,Radishes,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
07/05/2022,Radishes Generic Variety 21/02/2022 Ra.1 > L1 > Bed 113 12 bed m,Radishes,,,,Unknown outlet,Full-Size,Yes
07/05/2022,Radishes Generic Variety 21/02/2022 Ra.1 > L1 > Bed 113 12 bed m,Radishes,,,Farmers Market,קטיף יום ה,Full-Size,Yes
12/05/2022,Chinese Lantern שלפח-גולדן ברי 17/10/2021 HH > C > Bed 15 12 bed m,Chinese Lantern,1.25,Kilograms,Farmers Market,קטיף יום ה,,No
12/05/2022,Lettuce hyd. Bronze Arrow 01/12/2021 Hyd. N > NE > Bed 2 100 plants,Lettuce,,,Wholesale,B2B,Full-Size,Yes
12/05/2022,Lettuce hyd. Bronze Arrow 01/12/2021 Hyd. N > NE > Bed 2 100 plants,Lettuce,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
12/05/2022,Lettuce hyd. Bronze Arrow 01/12/2021 Hyd. N > NE > Bed 2 100 plants,Lettuce,,,,Unknown outlet,Full-Size,Yes
12/05/2022,Lettuce hyd. Bronze Arrow 01/12/2021 Hyd. N > NE > Bed 2 100 plants,Lettuce,,,Farmers Market,קטיף יום ה,Full-Size,Yes
12/05/2022,Lettuce hyd. פלנדריה - חמאה 20/01/2022 Hyd. S > SE > Bed 16 176 plants,Lettuce,,,Wholesale,B2B,Full-Size,Yes
12/05/2022,Lettuce hyd. פלנדריה - חמאה 20/01/2022 Hyd. S > SE > Bed 16 176 plants,Lettuce,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
12/05/2022,Lettuce hyd. פלנדריה - חמאה 20/01/2022 Hyd. S > SE > Bed 16 176 plants,Lettuce,,,,Unknown outlet,Full-Size,Yes
12/05/2022,Lettuce hyd. פלנדריה - חמאה 20/01/2022 Hyd. S > SE > Bed 16 176 plants,Lettuce,,,Farmers Market,קטיף יום ה,Full-Size,Yes
15/05/2022,Cress hyd. גרגר הנחלים 11/04/2022 Hyd. N > NW > Bed 14 4 bed m,Cress,,,Wholesale,B2B,Full-Size,Yes
15/05/2022,Cress hyd. גרגר הנחלים 11/04/2022 Hyd. N > NW > Bed 14 4 bed m,Cress,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
15/05/2022,Cress hyd. גרגר הנחלים 11/04/2022 Hyd. N > NW > Bed 14 4 bed m,Cress,,,,Unknown outlet,Full-Size,Yes
15/05/2022,Cress hyd. גרגר הנחלים 11/04/2022 Hyd. N > NW > Bed 14 4 bed m,Cress,,,Farmers Market,קטיף יום ה,Full-Size,Yes
16/05/2022,Celery hyd. Early Bell 02/11/2021 Hyd. N > NW > Beds 9-10 140 plants,Celery,,,Wholesale,B2B,Full-Size,Yes
16/05/2022,Celery hyd. Early Bell 02/11/2021 Hyd. N > NW > Beds 9-10 140 plants,Celery,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
16/05/2022,Celery hyd. Early Bell 02/11/2021 Hyd. N > NW > Beds 9-10 140 plants,Celery,,,,Unknown outlet,Full-Size,Yes
16/05/2022,Celery hyd. Early Bell 02/11/2021 Hyd. N > NW > Beds 9-10 140 plants,Celery,,,Farmers Market,קטיף יום ה,Full-Size,Yes
16/05/2022,Lettuce hyd. רומית 16/03/2022 Hyd. N > NE > Bed 5 212 plants,Lettuce,,,Wholesale,B2B,Full-Size,Yes
16/05/2022,Lettuce hyd. רומית 16/03/2022 Hyd. N > NE > Bed 5 212 plants,Lettuce,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
16/05/2022,Lettuce hyd. רומית 16/03/2022 Hyd. N > NE > Bed 5 212 plants,Lettuce,,,,Unknown outlet,Full-Size,Yes
16/05/2022,Lettuce hyd. רומית 16/03/2022 Hyd. N > NE > Bed 5 212 plants,Lettuce,,,Farmers Market,קטיף יום ה,Full-Size,Yes
17/05/2022,Dill hyd. Dukat 23/11/2021 Hyd. N > NW > Bed 11 480 plants,Dill,,,Wholesale,B2B,Full-Size,Yes
17/05/2022,Dill hyd. Dukat 23/11/2021 Hyd. N > NW > Bed 11 480 plants,Dill,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
17/05/2022,Dill hyd. Dukat 23/11/2021 Hyd. N > NW > Bed 11 480 plants,Dill,,,,Unknown outlet,Full-Size,Yes
17/05/2022,Dill hyd. Dukat 23/11/2021 Hyd. N > NW > Bed 11 480 plants,Dill,,,Farmers Market,קטיף יום ה,Full-Size,Yes
18/05/2022,Artichokes Wonder 17/11/2021 HH > A > Bed 6 + 1 more Block 24 bed m,Artichokes,2.2,Kilograms,,Unknown outlet,,No
18/05/2022,Arugula hyd. Rocket 25/01/2022 Hyd. S > SW > Bed 27 180 plants,Arugula,3.0,Bunches,,Unknown outlet,Baby Leaf,No
18/05/2022,Bay אר אציל-דפנה 01/01/2020  1 trees,Bay,10.0,Cases,,Unknown outlet,,No
18/05/2022,Beans: Bush & Pole Thai Soldier 04/05/2022  200 plants,Beans: Bush & Pole,50.0,plants,,Unknown outlet,Plant sale,Yes
18/05/2022,Cabbage פרוקטור 05/10/2021 Ra.4 > Lo24 > Bed 402 24 bed m,Cabbage,1.0,Kilograms,,Unknown outlet,Full-Size,No
18/05/2022,Dill hyd. Dukat 21/01/2022 Hyd. N > NW > Bed 9 550 plants,Dill,,,Wholesale,B2B,Leaf,Yes
18/05/2022,Dill hyd. Dukat 21/01/2022 Hyd. N > NW > Bed 9 550 plants,Dill,,,Farmers Market,הדוכן יום ב,Leaf,Yes
18/05/2022,Dill hyd. Dukat 21/01/2022 Hyd. N > NW > Bed 9 550 plants,Dill,,,,Unknown outlet,Leaf,Yes
18/05/2022,Dill hyd. Dukat 21/01/2022 Hyd. N > NW > Bed 9 550 plants,Dill,,,Farmers Market,קטיף יום ה,Leaf,Yes
18/05/2022,Fennel Orion 17/11/2021 Zvika > zB > Bed 522 12 bed m,Fennel,10.0,Kilograms,,Unknown outlet,Full-Size,Yes
18/05/2022,Parsley Generic Variety 14/04/2022  600 plants,Parsley,200.0,plants,,Unknown outlet,Plant sale,Yes
18/05/2022,Radishes French Breakfast 21/03/2022 Ra.1 > L1 > Bed 117 6 bed m,Radishes,30.0,Bunches,,Unknown outlet,Full-Size,Yes
18/05/2022,Summer Squash Alberrllo DI Sarzana 19/01/2022 Ra.3 > R1 > Bed 306 12 bed m,Summer Squash,0.2,Kilograms,,Unknown outlet,,No
18/05/2022,Summer Squash Nero di Milano 21/02/2022 Ra.3 > R3 > Bed 329 12 bed m,Summer Squash,4.2,Kilograms,,Unknown outlet,,No
22/05/2022,Summer Squash Alberrllo DI Sarzana 19/01/2022 Ra.3 > R1 > Bed 306 12 bed m,Summer Squash,6.0,Kilograms,,Unknown outlet,,No
22/05/2022,Summer Squash Nero di Milano 21/02/2022 Ra.3 > R3 > Bed 329 12 bed m,Summer Squash,2.0,Kilograms,,Unknown outlet,,No
22/05/2022,Summer Squash Striata D'Napoli - פסים 09/02/2022 Ra.3 > R1 > Bed 305 12 bed m,Summer Squash,4.0,Kilograms,,Unknown outlet,,No
22/05/2022,Summer Squash Striata D'Napoli - פסים 19/01/2022 Ra.3 > R1 > Bed 314 12 bed m,Summer Squash,5.0,Kilograms,,Unknown outlet,,No
22/05/2022,Summer Squash גילי - בהיר 21/02/2022 Ra.3 > R1 > Beds 315-316 24 bed m,Summer Squash,5.0,Kilograms,,Unknown outlet,,No
25/05/2022,Anise Hyssop אזוב מצוי 17/07/2018 HH > A > Bed 4 4 bed m,Anise Hyssop,3.0,Bunches,,Unknown outlet,Full-Size,No
25/05/2022,Chives Garlic Geisha 20/08/2021 Ra.2 > C6m > Bed 204 6 bed m,Chives,6.0,Bunches,,Unknown outlet,Full-Size,No
25/05/2022,Fennel Orion 19/01/2022 Zvika > zA > Bed 509 9 bed m,Fennel,10.0,Kilograms,,Unknown outlet,Full-Size,No
25/05/2022,Kohlrabi קרף - נטע 19/01/2022 Zvika > zB > Beds 515-516 19 bed m,Kohlrabi,10.0,Kilograms,,Unknown outlet,Full-Size,No
25/05/2022,Radishes French Breakfast 21/04/2022 Ra.2 > C6m > Bed 203 6 bed m,Radishes,9.0,Bunches,,Unknown outlet,Full-Size,No
25/05/2022,Summer Squash Alberrllo DI Sarzana 19/01/2022 Ra.3 > R1 > Bed 306 12 bed m,Summer Squash,5.3,Kilograms,,Unknown outlet,,No
25/05/2022,Summer Squash Nero di Milano 21/02/2022 Ra.3 > R3 > Bed 329 12 bed m,Summer Squash,3.8,Kilograms,,Unknown outlet,,No
25/05/2022,Summer Squash Striata D'Napoli - פסים 09/02/2022 Ra.3 > R1 > Bed 305 12 bed m,Summer Squash,2.6,Kilograms,,Unknown outlet,,No
25/05/2022,Summer Squash Striata D'Napoli - פסים 19/01/2022 Ra.3 > R1 > Bed 314 12 bed m,Summer Squash,2.6,Kilograms,,Unknown outlet,,No
25/05/2022,Summer Squash גילי - בהיר 21/02/2022 Ra.3 > R1 > Beds 315-316 24 bed m,Summer Squash,8.0,Kilograms,,Unknown outlet,,No
26/05/2022,Carrots Nantes Half Long 28/12/2021 Ra.1 > L2 > Beds 121-124 48 bed m,Carrots,1.1,Kilograms,,Unknown outlet,Full-Size,No
26/05/2022,Chard Bright Lights 07/10/2021 Ra.3 > R1 > Beds 309-310 24 bed m,Chard,5.0,Bunches,,Unknown outlet,Full-Size,No
26/05/2022,Kohlrabi קרף - נטע 19/01/2022 Zvika > zB > Beds 515-516 19 bed m,Kohlrabi,1.3,Kilograms,,Unknown outlet,Full-Size,No
26/05/2022,Lettuce hyd. רומית 30/03/2022 Hyd. S > SE > Bed 19 6 bed m,Lettuce,28.0,Cases,,Unknown outlet,Full-Size,No
07/06/2022,Chard hyd. מונופולי - ראש 04/01/2022 Hyd. S > SW > Bed 28 6 bed m,Chard,,,Wholesale,B2B,Full-Size,Yes
07/06/2022,Chard hyd. מונופולי - ראש 04/01/2022 Hyd. S > SW > Bed 28 6 bed m,Chard,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
07/06/2022,Chard hyd. מונופולי - ראש 04/01/2022 Hyd. S > SW > Bed 28 6 bed m,Chard,,,,Unknown outlet,Full-Size,Yes
07/06/2022,Chard hyd. מונופולי - ראש 04/01/2022 Hyd. S > SW > Bed 28 6 bed m,Chard,,,Farmers Market,קטיף יום ה,Full-Size,Yes
08/06/2022,Chard Bright Lights 07/10/2021 Ra.3 > R1 > Beds 309-310 24 bed m,Chard,,,Wholesale,B2B,Full-Size,Yes
08/06/2022,Chard Bright Lights 07/10/2021 Ra.3 > R1 > Beds 309-310 24 bed m,Chard,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
08/06/2022,Chard Bright Lights 07/10/2021 Ra.3 > R1 > Beds 309-310 24 bed m,Chard,,,,Unknown outlet,Full-Size,Yes
08/06/2022,Chard Bright Lights 07/10/2021 Ra.3 > R1 > Beds 309-310 24 bed m,Chard,,,Farmers Market,קטיף יום ה,Full-Size,Yes
08/06/2022,Dill hyd. Dukat 10/02/2022 Hyd. N > NW > Bed 12 4 bed m,Dill,,,Wholesale,B2B,Leaf,Yes
08/06/2022,Dill hyd. Dukat 10/02/2022 Hyd. N > NW > Bed 12 4 bed m,Dill,,,Farmers Market,הדוכן יום ב,Leaf,Yes
08/06/2022,Dill hyd. Dukat 10/02/2022 Hyd. N > NW > Bed 12 4 bed m,Dill,,,,Unknown outlet,Leaf,Yes
08/06/2022,Dill hyd. Dukat 10/02/2022 Hyd. N > NW > Bed 12 4 bed m,Dill,,,Farmers Market,קטיף יום ה,Leaf,Yes
10/06/2022,Cilantro hyd. Santoriny 03/02/2022 Hyd. S > SE > Beds 22-23 800 plants,Cilantro,,,Wholesale,B2B,Leaf,Yes
10/06/2022,Cilantro hyd. Santoriny 03/02/2022 Hyd. S > SE > Beds 22-23 800 plants,Cilantro,,,Farmers Market,הדוכן יום ב,Leaf,Yes
10/06/2022,Cilantro hyd. Santoriny 03/02/2022 Hyd. S > SE > Beds 22-23 800 plants,Cilantro,,,,Unknown outlet,Leaf,Yes
10/06/2022,Cilantro hyd. Santoriny 03/02/2022 Hyd. S > SE > Beds 22-23 800 plants,Cilantro,,,Farmers Market,קטיף יום ה,Leaf,Yes
11/06/2022,"Cucumbers hyd.  נטע 05/04/2022 Hyd. 4"" > NE-4""(50) > Beds 102-103 12 bed m",Cucumbers,1.5,Kilograms,,Unknown outlet,,No
12/06/2022,"Cucumbers hyd.  נטע 05/04/2022 Hyd. 4"" > NE-4""(50) > Beds 102-103 12 bed m",Cucumbers,0.9,Kilograms,,Unknown outlet,,No
13/06/2022,Cabbage פרוקטור 30/12/2021 Zvika > zA > Beds 512-513 24 bed m,Cabbage,,,Wholesale,B2B,Full-Size,Yes
13/06/2022,Cabbage פרוקטור 30/12/2021 Zvika > zA > Beds 512-513 24 bed m,Cabbage,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
13/06/2022,Cabbage פרוקטור 30/12/2021 Zvika > zA > Beds 512-513 24 bed m,Cabbage,,,,Unknown outlet,Full-Size,Yes
13/06/2022,Cabbage פרוקטור 30/12/2021 Zvika > zA > Beds 512-513 24 bed m,Cabbage,,,Farmers Market,קטיף יום ה,Full-Size,Yes
15/06/2022,"Cucumbers hyd.  נטע 05/04/2022 Hyd. 4"" > NE-4""(50) > Beds 102-103 12 bed m",Cucumbers,2.0,Kilograms,,Unknown outlet,,No
18/06/2022,"Cucumbers hyd.  נטע 05/04/2022 Hyd. 4"" > NE-4""(50) > Beds 102-103 12 bed m",Cucumbers,2.5,Kilograms,,Unknown outlet,,No
18/06/2022,"Tomatoes Lobelo hyd. מורכב 23/03/2022 Hyd. 4"" > SE-4""(40) > Bed 108 12 plants",Tomatoes,0.5,Kilograms,,Unknown outlet,Ripe,No
20/06/2022,Celery hyd. Early Bell 16/12/2021 Hyd. N > NE > Bed 6 6 bed m,Celery,,,Wholesale,B2B,Full-Size,Yes
20/06/2022,Celery hyd. Early Bell 16/12/2021 Hyd. N > NE > Bed 6 6 bed m,Celery,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
20/06/2022,Celery hyd. Early Bell 16/12/2021 Hyd. N > NE > Bed 6 6 bed m,Celery,,,,Unknown outlet,Full-Size,Yes
20/06/2022,Celery hyd. Early Bell 16/12/2021 Hyd. N > NE > Bed 6 6 bed m,Celery,,,Farmers Market,קטיף יום ה,Full-Size,Yes
22/06/2022,Anise Hyssop אזוב מצוי 17/07/2018 HH > A > Bed 4 4 bed m,Anise Hyssop,6.0,Bunches,Wholesale,B2B,Full-Size,No
22/06/2022,Arugula Arugula 27/04/2022 Ra.1 > L2 > Bed 130 12 bed m,Arugula,1.11,Kilograms,Wholesale,B2B,Baby Leaf,No
22/06/2022,Basil hyd. Prospera 21/02/2022 Hyd. N > NE > Bed 1 119 plants,Basil,1.0,Kilograms,Wholesale,B2B,Full-Size,No
22/06/2022,Bay אר אציל-דפנה 01/01/2020  1 trees,Bay,3.0,Cases,Wholesale,B2B,,No
22/06/2022,Carrots Nantes Half Long 02/02/2022 Ra.3 > R2 > Beds 325-326 24 bed m,Carrots,9.0,Bunches,Wholesale,B2B,Full-Size,No
22/06/2022,Chinese Lantern שלפח-גולדן ברי 17/10/2021 HH > C > Bed 15 12 bed m,Chinese Lantern,1.0,Kilograms,Wholesale,B2B,,No
22/06/2022,Chives Garlic Geisha 20/08/2021 Ra.2 > C6m > Bed 204 6 bed m,Chives,4.0,Bunches,Wholesale,B2B,Full-Size,No
22/06/2022,Cress hyd. גרגר הנחלים 17/05/2022 Hyd. N > NW > Bed 14 3 bed m,Cress,3.0,Cases,Wholesale,B2B,Full-Size,No
22/06/2022,"Cucumbers Beit Alpha MR 26/05/2022 Hyd. 4"" > SE-4""(40) > Beds 107-108 12 bed m",Cucumbers,1.6,Kilograms,Wholesale,B2B,,No
22/06/2022,"Cucumbers hyd.  נטע 05/04/2022 Hyd. 4"" > NE-4""(50) > Beds 102-103 12 bed m",Cucumbers,3.0,Kilograms,Wholesale,B2B,,No
22/06/2022,Kale Lacinato (Dinosaur) 10/08/2021 HH > B > Beds 8-9 12 bed m,Kale,2.0,Bunches,Wholesale,B2B,Full-Size,No
22/06/2022,Kale Scarlet 25/09/2021 HH > B > Beds 10-12 24 bed m,Kale,2.0,Bunches,Wholesale,B2B,Full-Size,No
22/06/2022,Kohlrabi Delicacy Purple 18/01/2022 Zvika > zB > Bed 521 12 bed m,Kohlrabi,9.0,Kilograms,Wholesale,B2B,Full-Size,Yes
