Date,Planting Name,Crop,Amount,Unit,Outlet Type,Outlet Name,Harvest Stage,Final Harvest
02/06/2021,Onions: Scallions hyd. Aldorado 08/02/2021 Hyd. S - no beds selected 660 plants,Onions: Scallions,60.0,Bunches,,Unknown outlet,Full-Size,Yes
02/06/2021,Summer Squash Golden Patty Pan Organic 03/03/2021 Ra.4 > Lo24 > Bed 401 10 bed m,Summer Squash,4.0,Kilograms,,Unknown outlet,,No
02/06/2021,Thyme Generic Variety 25/05/2020 side > 200 > Bed 3 3 bed m,Thyme,4.0,Bunches,,Unknown outlet,Full-Size,No
02/06/2021,Winter Squash Atlas 28/02/2021 Ra.1 > L2 > Bed 132 + 1 more Block 24 bed m,Winter Squash,50.0,Kilograms,,Unknown outlet,,No
02/06/2021,Winter Squash Burpee's Bush Table Queen 18/03/2021 Ra.2 > C6m > Beds 206-207 + 1 more Block 24 bed m,Winter Squash,1.0,Kilograms,,Unknown outlet,,No
02/06/2021,Winter Squash mix נוי - בן שחר 28/01/2021 Ra.1 > L6m > Beds 103-105 45 plants,Winter Squash,60.0,Kilograms,,Unknown outlet,,No
02/06/2021,Winter Squash Red Kuri 28/01/2021 Zvika > zA > Beds 509-510 48 plants,Winter Squash,4.0,Kilograms,,Unknown outlet,,No
02/06/2021,Winter Squash Table Queen 28/01/2021 Zvika > zA > Beds 511-512 24 bed m,Winter Squash,17.0,Kilograms,,Unknown outlet,,No
02/06/2021,Winter Squash trombetta d'albenga 18/01/2021 Zvika > zB > Bed 514 6 bed m,Winter Squash,2.0,Kilograms,,Unknown outlet,,No
03/06/2021,Eggplant Meatball 24/02/2021 Ra.2 > C2 > Beds 219-220 24 bed m,Eggplant,0.4,Kilograms,,Unknown outlet,,No
03/06/2021,Eggplant בלאדי - יעל 26/02/2020 Ra.3 > R2 > Beds 325-326 24 bed m,Eggplant,2.0,Kilograms,,Unknown outlet,,No
03/06/2021,Sorrel Generic Variety 12/01/2021 Ra.2 > C2 > Bed 221 12 bed m,Sorrel,0.7,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
03/06/2021,Sorrel Generic Variety 12/01/2021 Ra.2 > C2 > Bed 221 12 bed m,Sorrel,0.7,Kilograms,,Unknown outlet,Baby Leaf,No
03/06/2021,Winter Squash אמורו 24/02/2021 Zvika > zB > Beds 515-516 24 bed m,Winter Squash,,,Wholesale,B2B,,Yes
03/06/2021,Winter Squash אמורו 24/02/2021 Zvika > zB > Beds 515-516 24 bed m,Winter Squash,,,Farmers Market,הדוכן יום ב,,Yes
03/06/2021,Winter Squash אמורו 24/02/2021 Zvika > zB > Beds 515-516 24 bed m,Winter Squash,,,,Unknown outlet,,Yes
03/06/2021,Winter Squash אמורו 24/02/2021 Zvika > zB > Beds 515-516 24 bed m,Winter Squash,,,Farmers Market,קטיף יום ה,,Yes
04/06/2021,Lettuce hyd. בייבי גאם 01/04/2021 Hyd. S - no beds selected 180 plants,Lettuce,,,Wholesale,B2B,Full-Size,Yes
04/06/2021,Lettuce hyd. בייבי גאם 01/04/2021 Hyd. S - no beds selected 180 plants,Lettuce,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
04/06/2021,Lettuce hyd. בייבי גאם 01/04/2021 Hyd. S - no beds selected 180 plants,Lettuce,,,,Unknown outlet,Full-Size,Yes
04/06/2021,Lettuce hyd. בייבי גאם 01/04/2021 Hyd. S - no beds selected 180 plants,Lettuce,,,Farmers Market,קטיף יום ה,Full-Size,Yes
05/06/2021,Summer Squash Round Zucchini 28/01/2021 Ra.1 > L1 > Beds 111-112 18 bed m,Summer Squash,,,Wholesale,B2B,,Yes
05/06/2021,Summer Squash Round Zucchini 28/01/2021 Ra.1 > L1 > Beds 111-112 18 bed m,Summer Squash,,,Farmers Market,הדוכן יום ב,,Yes
05/06/2021,Summer Squash Round Zucchini 28/01/2021 Ra.1 > L1 > Beds 111-112 18 bed m,Summer Squash,,,,Unknown outlet,,Yes
05/06/2021,Summer Squash Round Zucchini 28/01/2021 Ra.1 > L1 > Beds 111-112 18 bed m,Summer Squash,,,Farmers Market,קטיף יום ה,,Yes
07/06/2021,Summer Squash Alberrllo DI Sarzana 12/02/2021 Ra.1 > L6m > Bed 108 6 bed m,Summer Squash,,,Wholesale,B2B,,Yes
07/06/2021,Summer Squash Alberrllo DI Sarzana 12/02/2021 Ra.1 > L6m > Bed 108 6 bed m,Summer Squash,,,Farmers Market,הדוכן יום ב,,Yes
07/06/2021,Summer Squash Alberrllo DI Sarzana 12/02/2021 Ra.1 > L6m > Bed 108 6 bed m,Summer Squash,,,,Unknown outlet,,Yes
07/06/2021,Summer Squash Alberrllo DI Sarzana 12/02/2021 Ra.1 > L6m > Bed 108 6 bed m,Summer Squash,,,Farmers Market,קטיף יום ה,,Yes
09/06/2021,Chard Silverado 28/01/2021 HH > B > Bed 8 12 bed m,Chard,5.0,Heads,,Unknown outlet,Full-Size,Yes
09/06/2021,Cucumbers Facus - פאקוס ירוק 08/04/2021 Ra.4 > Lo24 > Bed 402 24 bed m,Cucumbers,5.0,Kilograms,,Unknown outlet,,No
09/06/2021,Cucumbers Facus - פאקוס ירוק 24/03/2021 Ra.4 > Lo24 > Bed 401 14 bed m,Cucumbers,5.0,Kilograms,,Unknown outlet,,No
09/06/2021,Lettuce hyd. לולה 01/04/2021 Hyd. S - no beds selected 180 plants,Lettuce,1.0,Heads,,Unknown outlet,Full-Size,Yes
09/06/2021,Lettuce hyd. מסולסלת 16/05/2021 Hyd. S - no beds selected 218 plants,Lettuce,30.0,Heads,,Unknown outlet,Full-Size,No
09/06/2021,Lettuce hyd. סלנובה 16/05/2021 Hyd. S - no beds selected 6 bed m,Lettuce,15.0,Heads,,Unknown outlet,Full-Size,No
09/06/2021,Lettuce: Salad Mix Mesclun Mix 12/04/2021 Ra.3 > R3 > Beds 334-335 24 bed m,Lettuce: Salad Mix,1.0,Kilograms,,Unknown outlet,Full-Size,Yes
09/06/2021,Lettuce: Salad Mix נטע מיקס - Luna Nera+Cavalo 15/03/2021 Ra.3 > R1 > Bed 311 12 bed m,Lettuce: Salad Mix,0.0,Kilograms,,Unknown outlet,Full-Size,Yes
09/06/2021,Okra Kandahar Pendi 18/03/2021 Ra.4 > Lo18 > Beds 404-405 36 bed m,Okra,0.5,Kilograms,,Unknown outlet,,No
09/06/2021,Parsley hyd. Borjo 05/05/2021  600 plants,Parsley,50.0,plants,,Unknown outlet,Plant sale,Yes
09/06/2021,Peppers Thai Hot 21/04/2021  40 plants,Peppers,20.0,plants,,Unknown outlet,Plant sale,Yes
09/06/2021,Summer Squash Striata D'Italia 17/02/2021 Ra.1 > L1 > Bed 110 12 bed m,Summer Squash,,,Wholesale,B2B,,Yes
09/06/2021,Summer Squash Striata D'Italia 17/02/2021 Ra.1 > L1 > Bed 110 12 bed m,Summer Squash,,,Farmers Market,הדוכן יום ב,,Yes
09/06/2021,Summer Squash Striata D'Italia 17/02/2021 Ra.1 > L1 > Bed 110 12 bed m,Summer Squash,,,,Unknown outlet,,Yes
09/06/2021,Summer Squash Striata D'Italia 17/02/2021 Ra.1 > L1 > Bed 110 12 bed m,Summer Squash,,,Farmers Market,קטיף יום ה,,Yes
09/06/2021,Summer Squash ברכה 28/02/2021 Zvika > zA > Beds 506-507 24 bed m,Summer Squash,1.0,Kilograms,,Unknown outlet,,No
09/06/2021,Tomatoes Bull's Heart - מורשת יעל 18/01/2021 Ra.1 > L1 > Bed 117 12 bed m,Tomatoes,1.0,Kilograms,,Unknown outlet,Green,No
09/06/2021,Winter Squash Gialla Quintale 18/01/2021 Zvika > zA > Bed 513 12 plants,Winter Squash,25.0,Kilograms,,Unknown outlet,,No
10/06/2021,Arugula Arugula 12/04/2021 Ra.3 > R1 > Bed 313 12 bed m,Arugula,2.9,Kilograms,,Unknown outlet,Baby Leaf,No
10/06/2021,Beans: Bush & Pole Speedy 14/04/2021 Ra.1 > L6m > Beds 106-107 12 bed m,Beans: Bush & Pole,1.2,Kilograms,,Unknown outlet,Fresh,No
10/06/2021,Beets MIX עלי ביבי 24/02/2021 Ra.3 > R2 > Bed 320 12 bed m,Beets,0.9,Kilograms,,Unknown outlet,Baby Leaf Greens,No
10/06/2021,Eggplant Meatball 24/02/2021 Ra.2 > C2 > Beds 219-220 24 bed m,Eggplant,8.5,Kilograms,,Unknown outlet,,No
10/06/2021,Lettuce: Salad Mix Mesclun Mix 13/05/2021 Ra.3 > R1 > Beds 315-316 24 bed m,Lettuce: Salad Mix,2.9,Kilograms,,Unknown outlet,Full-Size,No
11/06/2021,Summer Squash Nero di Milano 10/02/2021 Ra.1 > L6m > Bed 102 6 bed m,Summer Squash,,,Wholesale,B2B,,Yes
11/06/2021,Summer Squash Nero di Milano 10/02/2021 Ra.1 > L6m > Bed 102 6 bed m,Summer Squash,,,Farmers Market,הדוכן יום ב,,Yes
11/06/2021,Summer Squash Nero di Milano 10/02/2021 Ra.1 > L6m > Bed 102 6 bed m,Summer Squash,,,,Unknown outlet,,Yes
11/06/2021,Summer Squash Nero di Milano 10/02/2021 Ra.1 > L6m > Bed 102 6 bed m,Summer Squash,,,Farmers Market,קטיף יום ה,,Yes
13/06/2021,Winter Squash Red Kuri 28/01/2021 Zvika > zA > Beds 509-510 48 plants,Winter Squash,,,Wholesale,B2B,,Yes
13/06/2021,Winter Squash Red Kuri 28/01/2021 Zvika > zA > Beds 509-510 48 plants,Winter Squash,,,Farmers Market,הדוכן יום ב,,Yes
13/06/2021,Winter Squash Red Kuri 28/01/2021 Zvika > zA > Beds 509-510 48 plants,Winter Squash,,,,Unknown outlet,,Yes
13/06/2021,Winter Squash Red Kuri 28/01/2021 Zvika > zA > Beds 509-510 48 plants,Winter Squash,,,Farmers Market,קטיף יום ה,,Yes
15/06/2021,Winter Squash כתר המלכה 28/01/2021 Zvika > zB > Bed 514 12 plants,Winter Squash,,,Wholesale,B2B,,Yes
15/06/2021,Winter Squash כתר המלכה 28/01/2021 Zvika > zB > Bed 514 12 plants,Winter Squash,,,Farmers Market,הדוכן יום ב,,Yes
15/06/2021,Winter Squash כתר המלכה 28/01/2021 Zvika > zB > Bed 514 12 plants,Winter Squash,,,,Unknown outlet,,Yes
15/06/2021,Winter Squash כתר המלכה 28/01/2021 Zvika > zB > Bed 514 12 plants,Winter Squash,,,Farmers Market,קטיף יום ה,,Yes
16/06/2021,Beans: Bush & Pole Blauhilde 03/03/2021 Ra.3 > R1 > Bed 305 12 bed m,Beans: Bush & Pole,1.0,Kilograms,,Unknown outlet,Fresh,No
16/06/2021,Beans: Bush & Pole Blauhilde 03/03/2021 Ra.3 > R1 > Bed 305 12 bed m,Beans: Bush & Pole,0.2,Kilograms,,Unknown outlet,Fresh,No
16/06/2021,Beans: Bush & Pole Hilda - שטוחה מטפסת 10/03/2021 Ra.3 > R1 > Bed 306 12 bed m,Beans: Bush & Pole,0.5,Kilograms,,Unknown outlet,Fresh,No
16/06/2021,Beans: Bush & Pole Speedy 14/04/2021 Ra.1 > L6m > Beds 106-107 12 bed m,Beans: Bush & Pole,1.5,Kilograms,,Unknown outlet,Fresh,No
16/06/2021,Beans: Bush & Pole Speedy 14/04/2021 Ra.1 > L6m > Beds 106-107 12 bed m,Beans: Bush & Pole,0.5,Kilograms,,Unknown outlet,Fresh,No
16/06/2021,Beets MIX עלי ביבי 01/04/2021 Ra.3 > R2 > Bed 321 12 bed m,Beets,0.0,Kilograms,,Unknown outlet,Baby Leaf Greens,Yes
16/06/2021,Carrots Purple Haze 31/12/2020 Ra.2 > C1 > Bed 214 12 bed m,Carrots,10.0,Bunches,,Unknown outlet,Full-Size,No
16/06/2021,Chard Bright Lights 14/04/2021 Ra.2 > C2 > Beds 225-226 24 bed m,Chard,10.0,Bunches,,Unknown outlet,Full-Size,No
16/06/2021,"Cucumbers Facus - פאקוס 28/02/2021 Zvika > zB > Beds 517, 521-522 36 bed m",Cucumbers,4.5,Kilograms,,Unknown outlet,,No
16/06/2021,Lettuce hyd. מסולסלת 16/05/2021 Hyd. S - no beds selected 218 plants,Lettuce,0.0,Heads,,Unknown outlet,Full-Size,Yes
16/06/2021,Lettuce hyd. סלנובה 16/05/2021 Hyd. S - no beds selected 6 bed m,Lettuce,0.0,Heads,,Unknown outlet,Full-Size,Yes
16/06/2021,Lettuce hyd. רומית 16/05/2021 Hyd. S - no beds selected 240 plants,Lettuce,5.0,Heads,,Unknown outlet,Full-Size,Yes
16/06/2021,Lettuce: Salad Mix Mesclun Mix 13/05/2021 Ra.3 > R1 > Beds 315-316 24 bed m,Lettuce: Salad Mix,6.0,Kilograms,,Unknown outlet,Full-Size,No
16/06/2021,Okra Kandahar Pendi 18/03/2021 Ra.4 > Lo18 > Beds 404-405 36 bed m,Okra,0.9,Kilograms,,Unknown outlet,,No
16/06/2021,Okra Kandahar Pendi 18/03/2021 Ra.4 > Lo18 > Beds 404-405 36 bed m,Okra,0.6,Kilograms,,Unknown outlet,,No
16/06/2021,Radishes Daikon Long 25/03/2021 Ra.2 > C2 > Bed 222 6 bed m,Radishes,2.0,Each,,Unknown outlet,Full-Size,Yes
16/06/2021,Radishes Nero Tondo 25/03/2021 Ra.2 > C2 > Bed 222 6 bed m,Radishes,10.0,Bunches,,Unknown outlet,Full-Size,No
16/06/2021,Summer Squash Golden Patty Pan Organic 03/03/2021 Ra.4 > Lo24 > Bed 401 10 bed m,Summer Squash,2.0,Kilograms,,Unknown outlet,,No
16/06/2021,Summer Squash ברכה 28/02/2021 Zvika > zA > Beds 506-507 24 bed m,Summer Squash,5.0,Kilograms,,Unknown outlet,,No
16/06/2021,Tarragon שיבה 17/07/2018 Ra.1 > L1 > Bed 109 2 bed m,Tarragon,20.0,Bunches,,Unknown outlet,Full-Size,No
16/06/2021,Tomatoes Bull's Heart - מורשת יעל 18/01/2021 Ra.1 > L1 > Bed 117 12 bed m,Tomatoes,3.0,Kilograms,,Unknown outlet,Green,No
16/06/2021,Tomatoes Cuore Di Bue 18/01/2021 Ra.1 > L2 > Bed 131 12 bed m,Tomatoes,4.8,Kilograms,,Unknown outlet,Ripe,No
16/06/2021,"Tomatoes Lobelo - חישתיל מורכב 08/04/2021 Ra.1 > L2 > Beds 125, 128 24 bed m",Tomatoes,10.0,Kilograms,,Unknown outlet,Ripe,No
16/06/2021,"Tomatoes Lobelo - חישתיל מורכב 08/04/2021 Ra.1 > L2 > Beds 125, 128 24 bed m",Tomatoes,2.4,Kilograms,,Unknown outlet,Ripe,No
16/06/2021,Tomatoes Marmande - מורשת יעל 18/01/2021 Ra.1 > L2 > Bed 130 12 bed m,Tomatoes,6.0,Kilograms,,Unknown outlet,Ripe,No
16/06/2021,Tomatoes Marmande - מורשת יעל 18/01/2021 Ra.1 > L2 > Bed 130 12 bed m,Tomatoes,1.6,Kilograms,,Unknown outlet,Ripe,No
16/06/2021,Tomatoes Marmande - מורשת יעל 18/02/2021 Ra.1 > L1 > Bed 120 12 bed m,Tomatoes,2.0,Kilograms,,Unknown outlet,Ripe,No
16/06/2021,Tomatoes Marmande - מורשת יעל 18/02/2021 Ra.1 > L1 > Bed 120 12 bed m,Tomatoes,3.1,Kilograms,,Unknown outlet,Ripe,No
16/06/2021,"Tomatoes ליקופן - מורשת 28/01/2021 Ra.1 > L1 > Beds 113, 116 24 bed m",Tomatoes,24.0,Kilograms,,Unknown outlet,Ripe,No
16/06/2021,"Tomatoes ליקופן - מורשת 28/01/2021 Ra.1 > L1 > Beds 113, 116 24 bed m",Tomatoes,0.2,Kilograms,,Unknown outlet,Ripe,No
16/06/2021,Tomatoes ניצן 24/03/2021 Ra.1 > L1 > Beds 118-119 24 bed m,Tomatoes,4.5,Kilograms,,Unknown outlet,Ripe,No
16/06/2021,Tomatoes ניצן 24/03/2021 Ra.1 > L1 > Beds 118-119 24 bed m,Tomatoes,1.5,Kilograms,,Unknown outlet,Ripe,No
16/06/2021,Winter Squash Atlas 28/02/2021 Ra.1 > L2 > Bed 132 + 1 more Block 24 bed m,Winter Squash,1.2,Kilograms,,Unknown outlet,,No
16/06/2021,Winter Squash Autumn Frost 18/01/2021 Zvika > zA > Bed 513 10 plants,Winter Squash,11.0,Kilograms,,Unknown outlet,,No
16/06/2021,Winter Squash Burpee's Bush Table Queen 18/03/2021 Ra.2 > C6m > Beds 206-207 + 1 more Block 24 bed m,Winter Squash,0.0,Kilograms,,Unknown outlet,,Yes
16/06/2021,Winter Squash Gialla Quintale 18/01/2021 Zvika > zA > Bed 513 12 plants,Winter Squash,11.0,Kilograms,,Unknown outlet,,No
16/06/2021,Winter Squash Lunga Di Napoli 18/01/2021 Zvika > zA > Bed 503 12 bed m,Winter Squash,10.0,Kilograms,,Unknown outlet,,No
16/06/2021,Winter Squash Lunga Di Napoli 28/02/2021 Ra.1 > L3 > Beds 134-135 24 bed m,Winter Squash,16.0,Kilograms,,Unknown outlet,,No
16/06/2021,Winter Squash פרובנס 28/02/2021 Ra.4 > Lo12 > Beds 407-408 22 bed m,Winter Squash,34.0,Kilograms,,Unknown outlet,,No
17/06/2021,Beans: Bush & Pole Speedy 14/04/2021 Ra.1 > L6m > Beds 106-107 12 bed m,Beans: Bush & Pole,1.6,Kilograms,,Unknown outlet,Fresh,No
17/06/2021,"Tomatoes ליקופן - מורשת 28/01/2021 Ra.1 > L1 > Beds 113, 116 24 bed m",Tomatoes,2.0,Kilograms,,Unknown outlet,Ripe,No
17/06/2021,Tomatoes ניצן 24/03/2021 Ra.1 > L1 > Beds 118-119 24 bed m,Tomatoes,2.0,Kilograms,,Unknown outlet,Ripe,No
20/06/2021,Winter Squash mix נוי - בן שחר 28/01/2021 Ra.1 > L6m > Beds 103-105 45 plants,Winter Squash,,,Wholesale,B2B,,Yes
20/06/2021,Winter Squash mix נוי - בן שחר 28/01/2021 Ra.1 > L6m > Beds 103-105 45 plants,Winter Squash,,,Farmers Market,הדוכן יום ב,,Yes
20/06/2021,Winter Squash mix נוי - בן שחר 28/01/2021 Ra.1 > L6m > Beds 103-105 45 plants,Winter Squash,,,,Unknown outlet,,Yes
20/06/2021,Winter Squash mix נוי - בן שחר 28/01/2021 Ra.1 > L6m > Beds 103-105 45 plants,Winter Squash,,,Farmers Market,קטיף יום ה,,Yes
21/06/2021,Beans: Bush & Pole Blauhilde 03/03/2021 Ra.3 > R1 > Bed 305 12 bed m,Beans: Bush & Pole,1.0,Kilograms,,Unknown outlet,Fresh,No
21/06/2021,Beans: Bush & Pole Speedy 14/04/2021 Ra.1 > L6m > Beds 106-107 12 bed m,Beans: Bush & Pole,0.5,Kilograms,,Unknown outlet,Fresh,No
21/06/2021,Celery hyd. Giant Dorato 18/01/2021 Hyd. S - no beds selected 122 plants,Celery,10.0,Each,,Unknown outlet,Full-Size,No
21/06/2021,Lettuce Generic Variety 20/05/2021  500 plants,Lettuce,20.0,plants,,Unknown outlet,Plant sale,No
21/06/2021,Lettuce hyd. רומית 16/05/2021 Hyd. S - no beds selected 240 plants,Lettuce,20.0,Each,,Unknown outlet,Full-Size,No
21/06/2021,Okra Kandahar Pendi 18/03/2021 Ra.4 > Lo18 > Beds 404-405 36 bed m,Okra,1.0,Kilograms,,Unknown outlet,,No
21/06/2021,Soybeans סויה אלמוג 14/04/2021 Ra.3 > R6m > Beds 302-304 18 bed m,Soybeans,0.5,Kilograms,,Unknown outlet,Fresh Shelling,No
21/06/2021,"Tomatoes ליקופן - מורשת 28/01/2021 Ra.1 > L1 > Beds 113, 116 24 bed m",Tomatoes,4.0,Kilograms,,Unknown outlet,Ripe,No
21/06/2021,Tomatoes ניצן 24/03/2021 Ra.1 > L1 > Beds 118-119 24 bed m,Tomatoes,2.2,Kilograms,,Unknown outlet,Ripe,No
21/06/2021,Winter Squash trombetta d'albenga 18/01/2021 Zvika > zB > Bed 514 6 bed m,Winter Squash,,,Wholesale,B2B,,Yes
21/06/2021,Winter Squash trombetta d'albenga 18/01/2021 Zvika > zB > Bed 514 6 bed m,Winter Squash,,,Farmers Market,הדוכן יום ב,,Yes
21/06/2021,Winter Squash trombetta d'albenga 18/01/2021 Zvika > zB > Bed 514 6 bed m,Winter Squash,,,,Unknown outlet,,Yes
21/06/2021,Winter Squash trombetta d'albenga 18/01/2021 Zvika > zB > Bed 514 6 bed m,Winter Squash,,,Farmers Market,קטיף יום ה,,Yes
23/06/2021,Lettuce Generic Variety 20/05/2021  500 plants,Lettuce,50.0,plants,,Unknown outlet,Plant sale,Yes
23/06/2021,New Zealand Spinach Tetragonia Specialty 02/12/2020 HH > C > Bed 14 12 bed m,New Zealand Spinach,4.0,Kilograms,,Unknown outlet,,No
25/06/2021,Carrots Generic Variety 10/03/2021 Ra.2 > C1 > Beds 215-216 24 bed m,Carrots,,,Wholesale,B2B,Full-Size,Yes
25/06/2021,Carrots Generic Variety 10/03/2021 Ra.2 > C1 > Beds 215-216 24 bed m,Carrots,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
25/06/2021,Carrots Generic Variety 10/03/2021 Ra.2 > C1 > Beds 215-216 24 bed m,Carrots,,,,Unknown outlet,Full-Size,Yes
25/06/2021,Carrots Generic Variety 10/03/2021 Ra.2 > C1 > Beds 215-216 24 bed m,Carrots,,,Farmers Market,קטיף יום ה,Full-Size,Yes
26/06/2021,Arugula Arugula 12/04/2021 Ra.3 > R1 > Bed 313 12 bed m,Arugula,,,Wholesale,B2B,Baby Leaf,Yes
26/06/2021,Arugula Arugula 12/04/2021 Ra.3 > R1 > Bed 313 12 bed m,Arugula,,,Farmers Market,הדוכן יום ב,Baby Leaf,Yes
26/06/2021,Arugula Arugula 12/04/2021 Ra.3 > R1 > Bed 313 12 bed m,Arugula,,,,Unknown outlet,Baby Leaf,Yes
26/06/2021,Arugula Arugula 12/04/2021 Ra.3 > R1 > Bed 313 12 bed m,Arugula,,,Farmers Market,קטיף יום ה,Baby Leaf,Yes
26/06/2021,Parsley hyd. Borjo 17/02/2021 Hyd. S - no beds selected 600 plants,Parsley,,,Wholesale,B2B,Full-Size,Yes
26/06/2021,Parsley hyd. Borjo 17/02/2021 Hyd. S - no beds selected 600 plants,Parsley,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
26/06/2021,Parsley hyd. Borjo 17/02/2021 Hyd. S - no beds selected 600 plants,Parsley,,,,Unknown outlet,Full-Size,Yes
26/06/2021,Parsley hyd. Borjo 17/02/2021 Hyd. S - no beds selected 600 plants,Parsley,,,Farmers Market,קטיף יום ה,Full-Size,Yes
29/06/2021,Beets MIX עלי ביבי 24/02/2021 Ra.3 > R2 > Bed 320 12 bed m,Beets,,,Wholesale,B2B,Baby Leaf Greens,Yes
29/06/2021,Beets MIX עלי ביבי 24/02/2021 Ra.3 > R2 > Bed 320 12 bed m,Beets,,,Farmers Market,הדוכן יום ב,Baby Leaf Greens,Yes
29/06/2021,Beets MIX עלי ביבי 24/02/2021 Ra.3 > R2 > Bed 320 12 bed m,Beets,,,,Unknown outlet,Baby Leaf Greens,Yes
29/06/2021,Beets MIX עלי ביבי 24/02/2021 Ra.3 > R2 > Bed 320 12 bed m,Beets,,,Farmers Market,קטיף יום ה,Baby Leaf Greens,Yes
30/06/2021,Lettuce May queen - Regina di Maggio 01/04/2021 Hyd. S - no beds selected 210 plants,Lettuce,,,Wholesale,B2B,Full-Size,Yes
30/06/2021,Lettuce May queen - Regina di Maggio 01/04/2021 Hyd. S - no beds selected 210 plants,Lettuce,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
30/06/2021,Lettuce May queen - Regina di Maggio 01/04/2021 Hyd. S - no beds selected 210 plants,Lettuce,,,,Unknown outlet,Full-Size,Yes
30/06/2021,Lettuce May queen - Regina di Maggio 01/04/2021 Hyd. S - no beds selected 210 plants,Lettuce,,,Farmers Market,קטיף יום ה,Full-Size,Yes
01/07/2021,Jerusalem Artichokes Generic Variety 04/12/2019 HH > A > Beds 1-3 18 bed m,Jerusalem Artichokes,,,Wholesale,B2B,,Yes
01/07/2021,Jerusalem Artichokes Generic Variety 04/12/2019 HH > A > Beds 1-3 18 bed m,Jerusalem Artichokes,,,Farmers Market,הדוכן יום ב,,Yes
01/07/2021,Jerusalem Artichokes Generic Variety 04/12/2019 HH > A > Beds 1-3 18 bed m,Jerusalem Artichokes,,,,Unknown outlet,,Yes
01/07/2021,Jerusalem Artichokes Generic Variety 04/12/2019 HH > A > Beds 1-3 18 bed m,Jerusalem Artichokes,,,Farmers Market,קטיף יום ה,,Yes
02/07/2021,Basil hyd. Prospera 02/03/2021 Hyd. S - no beds selected 210 plants,Basil,15.0,Bunches,,Unknown outlet,Full-Size,No
02/07/2021,Beans: Bush & Pole Blauhilde 03/03/2021 Ra.3 > R1 > Bed 305 12 bed m,Beans: Bush & Pole,2.0,Kilograms,,Unknown outlet,Fresh,No
02/07/2021,Beans: Bush & Pole Blauhilde 07/04/2021 Ra.2 > C6m > Beds 201-203 18 bed m,Beans: Bush & Pole,0.5,Kilograms,,Unknown outlet,Fresh,No
02/07/2021,Beans: Bush & Pole California Black Eyed 01/04/2021 Ra.3 > R1 > Beds 307-308 24 bed m,Beans: Bush & Pole,3.0,Kilograms,,Unknown outlet,Fresh,No
02/07/2021,Beans: Bush & Pole Hilda - שטוחה מטפסת 10/03/2021 Ra.3 > R1 > Bed 306 12 bed m,Beans: Bush & Pole,3.0,Kilograms,,Unknown outlet,Fresh,No
02/07/2021,Beans: Bush & Pole Speedy 14/04/2021 Ra.1 > L6m > Beds 106-107 12 bed m,Beans: Bush & Pole,1.0,Kilograms,,Unknown outlet,Fresh,No
02/07/2021,Chives hyd. common 18/02/2021 Hyd. N > NE > Bed 5 180 plants,Chives,10.0,Bunches,,Unknown outlet,Full-Size,No
02/07/2021,Eggplant Meatball 24/02/2021 Ra.2 > C2 > Beds 219-220 24 bed m,Eggplant,4.0,Kilograms,,Unknown outlet,,No
02/07/2021,Kale Lacinato (Dinosaur) 10/03/2021 Ra.3 > R2 > Bed 327 12 bed m,Kale,6.0,Bunches,,Unknown outlet,Full-Size,No
02/07/2021,Kale Scarlet 18/01/2021 Ra.3 > R2 > Bed 328 12 bed m,Kale,3.0,Bunches,,Unknown outlet,Full-Size,No
02/07/2021,Lettuce Generic Variety 20/05/2021  500 plants,Lettuce,20.0,plants,,Unknown outlet,Plant sale,Yes
02/07/2021,Lettuce hyd. פלנדריה - חמאה 25/05/2021 Hyd. S - no beds selected 168 plants,Lettuce,10.0,Heads,,Unknown outlet,Full-Size,Yes
02/07/2021,Lettuce: Salad Mix Mesclun Mix 13/05/2021 Ra.3 > R1 > Beds 315-316 24 bed m,Lettuce: Salad Mix,1.2,Kilograms,,Unknown outlet,Full-Size,No
02/07/2021,Lettuce: Salad Mix Mesclun Mix 27/05/2021 Ra.3 > R2 > Beds 317-318 24 bed m,Lettuce: Salad Mix,2.4,Kilograms,,Unknown outlet,Full-Size,No
02/07/2021,Parsley hyd. Borjo 20/05/2021  600 plants,Parsley,100.0,plants,,Unknown outlet,Plant sale,Yes
02/07/2021,Sorrel Generic Variety 12/01/2021 Ra.2 > C2 > Bed 221 12 bed m,Sorrel,0.0,Kilograms,,Unknown outlet,Baby Leaf,Yes
02/07/2021,"Tomatoes Lobelo - חישתיל מורכב 08/04/2021 Ra.1 > L2 > Beds 125, 128 24 bed m",Tomatoes,2.0,Kilograms,,Unknown outlet,Ripe,No
02/07/2021,Tomatoes Marmande - מורשת יעל 04/03/2021 Ra.1 > L2 > Bed 127 12 bed m,Tomatoes,1.0,Kilograms,,Unknown outlet,Ripe,No
02/07/2021,Tomatoes Marmande - מורשת יעל 18/01/2021 Ra.1 > L2 > Bed 130 12 bed m,Tomatoes,0.5,Kilograms,,Unknown outlet,Ripe,No
